candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.5306335039320684,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.7029297140547438,0.7266535919040914,0.022586610699423325,0.02258661069942331,0.0,0.0,0.0,0.01677897011875877,5.6101636184899375,5.136436657343125,0.4737269611468129,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.7266535919040914,0.750539490247345,0.0009742670453961127,0.0009742670453961133,0.0,0.0,0.0,0.0006356472984957059,7.718405358828146,7.57874140713007,0.13966395169807555,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.750539490247345,0.7725719287989417,3.5541290338151895e-09,3.5541290338151907e-09,0.0,0.0,0.0,2.1302012498433563e-09,7.890856562919633,7.747384481208698,0.14347208171093495,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.7725719287989417,0.7816707739760074,1.9195182863161487e-12,1.919518286316148e-12,0.0,0.0,0.0,5.319097734424165e-15,5.306543122749795,4.973027793238331,0.3335153295114637,False
