candidate,period,calendar_year,age_index,age_cell_start,age_cell_midpoint,age,age_mass,birth_flow_first,birth_flow_second,birth_flow_third_bin_entry,birth_flow_explicit,birth_flow_topcode_adjusted,childless_at_risk_mass,first_birth_hazard,first_birth_rate_all_households,age_specific_birth_rate_explicit,age_specific_birth_rate_topcode_adjusted
task_001,0,2007.0,0,18.0,20.0,20.0,0.01662266202182006,0.003946280962227248,0.0,0.0,0.003946280962227248,0.003946280962227248,0.016622662021820053,0.23740366958355333,0.23740366958355325,0.23740366958355325,0.23740366958355325
task_001,0,2007.0,1,22.0,24.0,24.0,0.04529676719571168,0.00977084720681168,0.0069172860640987575,0.0,0.016688133270910437,0.016688133270910437,0.03454314844317851,0.2828591963145502,0.21570738513402568,0.36841775482137123,0.36841775482137123
task_001,0,2007.0,2,26.0,28.0,28.0,0.06359694782099157,0.007849282190601006,0.014833785219649823,0.0045644173864727525,0.02724748479672358,0.02999690461544714,0.0347804677170054,0.22568075433796464,0.12342230971043831,0.4284401332186251,0.4716720792934972
task_001,0,2007.0,3,30.0,32.0,32.0,0.06696559869635461,0.0010181735929722187,0.011273148335253185,0.012581271264419788,0.02487259319264519,0.03245104047961954,0.028357696779012433,0.035904664645605856,0.015204427538816952,0.3714234424368578,0.4845927029901409
task_001,0,2007.0,4,34.0,36.0,36.0,0.07884514768615901,2.022448558606985e-06,0.002447707096845898,0.017620460292218185,0.02007018983762269,0.03068404011477577,0.03218949408705798,6.282946085257442e-05,2.5650894417209885e-05,0.2545519975117751,0.38916840180086626
task_001,0,2007.0,5,38.0,40.0,40.0,0.08072893564675276,1.8381972256503148e-09,0.0003670576553124829,0.0058291135466062415,0.00619617304011595,0.009707394506874517,0.03295650274991194,5.577646510612315e-08,2.2769992084297403e-08,0.07675281471848792,0.12024677928805305
task_001,0,2007.0,6,42.0,44.0,44.0,0.08968295548613257,2.4600553324556783e-09,8.41837012885827e-05,0.0015534384646511603,0.0016376246259950755,0.0025733529216888968,0.03661185893961436,6.719285509411477e-08,2.743057829796956e-08,0.01826015453123974,0.028693890692382536
task_001,0,2007.0,7,46.0,48.0,48.0,0.09115500500154561,0.0,0.0,0.0,0.0,0.0,0.037212800831772995,0.0,0.0,0.0,0.0
task_001,0,2007.0,8,50.0,52.0,52.0,0.08684345526254393,0.0,0.0,0.0,0.0,0.0,0.03545266882683409,0.0,0.0,0.0,0.0
task_001,0,2007.0,9,54.0,56.0,56.0,0.07812470544072865,0.0,0.0,0.0,0.0,0.0,0.03189335685471038,0.0,0.0,0.0,0.0
task_001,0,2007.0,10,58.0,60.0,60.0,0.07104778040230698,0.0,0.0,0.0,0.0,0.0,0.029004297697162295,0.0,0.0,0.0,0.0
task_001,0,2007.0,11,62.0,64.0,64.0,0.056616964469680515,0.0,0.0,0.0,0.0,0.0,0.023113111808559943,0.0,0.0,0.0,0.0
task_001,0,2007.0,12,66.0,68.0,68.0,0.04505232136554873,0.0,0.0,0.0,0.0,0.0,0.01839200230374154,0.0,0.0,0.0,0.0
task_001,0,2007.0,13,70.0,72.0,72.0,0.0388910860418131,0.0,0.0,0.0,0.0,0.0,0.015876761116754543,0.0,0.0,0.0,0.0
task_001,0,2007.0,14,74.0,76.0,76.0,0.03548381308904307,0.0,0.0,0.0,0.0,0.0,0.014485787908329823,0.0,0.0,0.0,0.0
task_001,0,2007.0,15,78.0,80.0,80.0,0.03128817505209692,0.0,0.0,0.0,0.0,0.0,0.012772975291748619,0.0,0.0,0.0,0.0
task_001,0,2007.0,16,82.0,84.0,84.0,0.02375767932077316,0.0,0.0,0.0,0.0,0.0,0.00969875201887911,0.0,0.0,0.0,0.0
task_001,1,2011.0,0,18.0,20.0,20.0,0.014657928626055704,0.0004800196909854963,0.0,0.0,0.0004800196909854963,0.0004800196909854963,0.014657928626055697,0.03274812582537897,0.032748125825378956,0.032748125825378956,0.032748125825378956
task_001,1,2011.0,1,22.0,24.0,24.0,0.04134496063508272,0.000441362862078015,0.00566883131480561,0.0,0.006110194176883624,0.006110194176883624,0.03152951526152719,0.013998403033381642,0.010675130784947522,0.14778570551350095,0.14778570551350095
task_001,1,2011.0,2,26.0,28.0,28.0,0.06120234802615777,5.2608429068189556e-05,0.013096976896546016,0.003896634676391856,0.017046220002006063,0.01939339461345769,0.03347088756083515,0.001571766777100574,0.0008595818749585362,0.2785223206586868,0.3168733755961289
task_001,1,2011.0,3,30.0,32.0,32.0,0.07031966961099548,2.7548051694739205e-07,0.011403846873733664,0.011841710042561564,0.023245832396812174,0.03037879801364773,0.02977803390470546,9.25113181847312e-06,3.917545666402232e-06,0.3305736862162014,0.43200996508802675
task_001,1,2011.0,4,34.0,36.0,36.0,0.07175728257680912,3.5337504572701543e-10,0.0022238295583199667,0.014788504083860572,0.017012333995555583,0.025920328767887576,0.02929578662727251,1.2062316339990195e-08,4.924587902959706e-09,0.23708163665960388,0.3612222737133672
task_001,1,2011.0,5,38.0,40.0,40.0,0.08005868898083193,1.270297698591876e-11,0.00036389037244642067,0.005711595075108546,0.006075485460257944,0.009515918568449779,0.03268288355858269,3.886736910208431e-10,1.5867080947278782e-10,0.07588789596233043,0.1188617836438482
task_001,1,2011.0,6,42.0,44.0,44.0,0.08096598004711444,2.1666944192704152e-10,7.576283794040521e-05,0.00139811573071485,0.0014738787853246973,0.002316046968779785,0.03305327109621066,6.555158831220225e-09,2.6760553234946414e-09,0.018203679921703426,0.028605186615811573
task_001,1,2011.0,7,46.0,48.0,48.0,0.0884623305400414,0.0,0.0,0.0,0.0,0.0,0.036113552815285554,0.0,0.0,0.0,0.0
task_001,1,2011.0,8,50.0,52.0,52.0,0.09159218889089453,0.0,0.0,0.0,0.0,0.0,0.037391275255651266,0.0,0.0,0.0,0.0
task_001,1,2011.0,9,54.0,56.0,56.0,0.08716677923891611,0.0,0.0,0.0,0.0,0.0,0.03558466147755966,0.0,0.0,0.0,0.0
task_001,1,2011.0,10,58.0,60.0,60.0,0.0785968769317368,0.0,0.0,0.0,0.0,0.0,0.0320861144948765,0.0,0.0,0.0,0.0
task_001,1,2011.0,11,62.0,64.0,64.0,0.07182458799978672,0.0,0.0,0.0,0.0,0.0,0.029321418917324347,0.0,0.0,0.0,0.0
task_001,1,2011.0,12,66.0,68.0,68.0,0.05526612180335847,0.0,0.0,0.0,0.0,0.0,0.022561648517039703,0.0,0.0,0.0,0.0
task_001,1,2011.0,13,70.0,72.0,72.0,0.04459728435425282,0.0,0.0,0.0,0.0,0.0,0.018206239583722812,0.0,0.0,0.0,0.0
task_001,1,2011.0,14,74.0,76.0,76.0,0.0362094080292543,0.0,0.0,0.0,0.0,0.0,0.014782002252174197,0.0,0.0,0.0,0.0
task_001,1,2011.0,15,78.0,80.0,80.0,0.030875476226270893,0.0,0.0,0.0,0.0,0.0,0.012604496564676586,0.0,0.0,0.0,0.0
task_001,1,2011.0,16,82.0,84.0,84.0,0.024711260462574214,0.0,0.0,0.0,0.0,0.0,0.010088038653289999,0.0,0.0,0.0,0.0
task_001,2,2015.0,0,18.0,20.0,20.0,0.013218208448327854,9.849512485468844e-10,0.0,0.0,9.849512485468844e-10,9.849512485468844e-10,0.01321820844832785,7.451473112995765e-08,7.451473112995762e-08,7.451473112995762e-08,7.451473112995762e-08
task_001,2,2015.0,1,22.0,24.0,24.0,0.04111858412245246,1.8941548578141647e-09,0.0007779547420252874,0.0,0.0007779566361801452,0.0007779566361801452,0.03977202755584895,4.762530286278067e-08,4.606566345215854e-08,0.018919830358539717,0.018919830358539717
task_001,2,2015.0,2,26.0,28.0,28.0,0.060909895525499864,6.188634504099831e-10,0.004233840348652695,0.0029441954638828225,0.007178036431398967,0.008951500309304944,0.04579944171296714,1.3512467123256767e-08,1.0160310489301308e-08,0.11784680255105494,0.14696298905253266
task_001,2,2015.0,3,30.0,32.0,32.0,0.07263176030201408,3.473377196564393e-11,0.004840117667056785,0.010002563814933805,0.014842681516724363,0.02086782007489603,0.039659073840879425,8.758089537088827e-10,4.782174054603047e-10,0.20435524975583957,0.2873098488612201
