candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.7552499668219101,2.1001952784698643,25.052913248858783,0.04516836781577997,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.1208030507574058,1.4381064159960624,22.2474697933538,0.00028335482116178065,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,0.6486566013014654,0.9289286854834692,23.786210111810025,0.015801192503096056,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,0.28981592043939763,0.43558473145308985,43.885727316889216,0.9946622528405135,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,0.06398159526605153,0.0987220559963778,43.99927842957994,0.999999708149674,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
