stage,case_id,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
initial_population,1,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00849722303634873,-0.000302776963651271,5165289.256198346,0.47352215763369354,-0.6881294628437977
initial_population,1,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3007964385073354,-0.14731431593818467,56.95977216091135,1.236112933020166,-1.1118061580240353
initial_population,3,task_001,tfr,1.918,1.9341621821674546,0.016162182167454686,1425.7389910084596,0.3724260250630546,0.6102671751479467
initial_population,3,task_001,childless_rate,0.188,0.18513028871803752,-0.002869711281962478,17180.743822072007,0.14148759757790857,-0.3761483717602784
initial_population,3,task_001,mean_age_first_birth,26.0446272574833,26.237525079079244,0.19289782159594537,44.44444444444444,1.6537586478427186,1.2859854773063024
initial_population,3,task_001,share_first_births_age30plus,0.260327401666964,0.2369560275422839,-0.0233713741246801,10000.0,5.462211284757665,-2.33713741246801
initial_population,3,task_001,housing_increment_0to1,0.7202462623815278,0.5570644494134571,-0.16318181296807066,137.5652749002964,3.663129971381745,-1.913930503278984
initial_population,3,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.37224086435836323,0.004541305548363239,2958.514988007638,0.061014803927832345,0.24701174856235553
initial_population,3,task_001,own_family_gap,0.16766167,0.17127467095268104,0.0036130009526810225,14229.590955975675,0.1857498912613524,0.43098711263952244
initial_population,3,task_001,own_rate,0.575472,0.38552147844845736,-0.18995052155154263,1207.8460856134493,43.58053695448313,-6.601555646549011
initial_population,3,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.277596299086889,0.4976258171449217,11.973159013172177,2.9649307740778195,1.7218974342503155
initial_population,3,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.970274954689068,0.09717495468906812,6.287669427540395,0.05937428521033539,0.2436683918983654
initial_population,3,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00855813354823977,-0.00024186645176023022,5165289.256198346,0.3021662215241929,-0.5496964812732504
initial_population,3,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2486919216595376,-0.1994188327859825,56.95977216091135,2.265168864064002,-1.5050477946111884
initial_population,8,task_001,tfr,1.918,1.9335203811031343,0.015520381103134362,1425.7389910084596,0.3434351869625677,0.586033435021047
initial_population,8,task_001,childless_rate,0.188,0.18311437232408107,-0.004885627675918935,17180.743822072007,0.4100933213479401,-0.6403852913269792
initial_population,8,task_001,mean_age_first_birth,26.0446272574833,26.54752023862093,0.5028929811376308,44.44444444444444,11.240060021221934,3.3526198742508724
initial_population,8,task_001,share_first_births_age30plus,0.260327401666964,0.25589958532918416,-0.004427816337779833,10000.0,0.1960555752111001,-0.44278163377798324
initial_population,8,task_001,housing_increment_0to1,0.7202462623815278,0.4907322157188121,-0.2295140466627157,137.5652749002964,7.246484388315389,-2.6919294917057894
initial_population,8,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3803291079187332,0.012629549108733207,2958.514988007638,0.47189944404589274,0.6869493751695919
initial_population,8,task_001,own_family_gap,0.16766167,0.16177201593350327,-0.005889654066496747,14229.590955975675,0.49359640714796243,-0.7025641658581531
initial_population,8,task_001,own_rate,0.575472,0.5139541567565552,-0.06151784324344478,1207.8460856134493,4.571027124552299,-2.137996053446381
initial_population,8,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.321095364581882,0.541124882639914,11.973159013172177,3.505934189225268,1.8724140004884784
initial_population,8,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.082052360335514,0.20895236033551434,6.287669427540395,0.2745264937854099,0.5239527591161344
initial_population,8,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00861077174537074,-0.00018922825462926,5165289.256198346,0.18495522908076473,-0.43006421506649994
initial_population,8,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2194643057314822,-0.22864644871403783,56.95977216091135,2.977811235858519,-1.7256335752002854
initial_population,10,task_001,tfr,1.918,1.9214726730773228,0.0034726730773229075,1425.7389910084596,0.017193639911549822,0.13112452063420413
initial_population,10,task_001,childless_rate,0.188,0.19165761204664436,0.0036576120466443596,17180.743822072007,0.22984615362827585,0.4794227295699233
initial_population,10,task_001,mean_age_first_birth,26.0446272574833,26.204860384392124,0.16023312690882463,44.44444444444444,1.1410957759546443,1.0682208460588307
initial_population,10,task_001,share_first_births_age30plus,0.260327401666964,0.23409543023770196,-0.026231971429262035,10000.0,6.881163250656197,-2.6231971429262035
initial_population,10,task_001,housing_increment_0to1,0.7202462623815278,0.5473448157210479,-0.1729014466604799,137.5652749002964,4.112501547663347,-2.0279303606542673
initial_population,10,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.35796298112163694,-0.009736577688363057,2958.514988007638,0.2804700169009934,-0.5295942002146486
initial_population,10,task_001,own_family_gap,0.16766167,0.18248154150002827,0.014819871500028253,14229.590955975675,3.125225016113853,1.7678305959887257
initial_population,10,task_001,own_rate,0.575472,0.6182987415077232,0.042826741507723254,1207.8460856134493,2.215346485147369,1.4884040060236903
initial_population,10,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.360283629737011,0.5803131477950432,11.973159013172177,4.032121133417374,2.0080142263981533
initial_population,10,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.084816975862616,0.21171697586261562,6.287669427540395,0.2818389840309002,0.5308850949413632
initial_population,10,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008521101599484616,-0.0002788984005153844,5165289.256198346,0.40177850108491603,-0.6338600011713281
initial_population,10,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.278303123301515,-0.1698076311440051,56.95977216091135,1.6424140459801202,-1.281567027501925
initial_population,6,task_001,tfr,1.918,1.9126874026727678,-0.005312597327232105,1425.7389910084596,0.040239615818274586,-0.2005981451017795
initial_population,6,task_001,childless_rate,0.188,0.20257707023104835,0.014577070231048345,17180.743822072007,3.6507530321077724,1.9106943848003983
initial_population,6,task_001,mean_age_first_birth,26.0446272574833,26.333361070532998,0.28873381304969925,44.44444444444444,3.7052095465874966,1.9248920869979949
initial_population,6,task_001,share_first_births_age30plus,0.260327401666964,0.24088106314800375,-0.019446338518960243,10000.0,3.7816008179399687,-1.9446338518960244
initial_population,6,task_001,housing_increment_0to1,0.7202462623815278,0.7154452112316658,-0.004801051149861957,137.5652749002964,0.003170892262210233,-0.05631067627200221
initial_population,6,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3417028523751817,-0.025996706434818273,2958.514988007638,1.9994494727642522,-1.414018908206058
initial_population,6,task_001,own_family_gap,0.16766167,0.22474503835269155,0.05708336835269154,14229.590955975675,46.36727783719019,6.80935223330312
initial_population,6,task_001,own_rate,0.575472,0.5410654946233036,-0.03440650537669643,1207.8460856134493,1.4298573905594298,-1.1957664448208227
initial_population,6,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.486263872137812,0.7062933901958441,11.973159013172177,5.972814600657218,2.4439342463857776
initial_population,6,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.003800760421766,0.1307007604217656,6.287669427540395,0.10741029994967204,0.3277351063735346
initial_population,6,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008438835785354048,-0.0003611642146459527,5165289.256198346,0.6737582125042755,-0.8208277605589832
initial_population,6,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2802143408003186,-0.16789641364520147,56.95977216091135,1.605650734918937,-1.2671427444920864
initial_population,5,task_001,tfr,1.918,1.9278332152752107,0.00983321527521075,1425.7389910084596,0.13785772938353538,0.3712919732279913
initial_population,5,task_001,childless_rate,0.188,0.19051164170299942,0.0025116417029994176,17180.743822072007,0.10838204296568102,0.32921428122984125
initial_population,5,task_001,mean_age_first_birth,26.0446272574833,26.11327121401703,0.06864395653373023,44.44444444444444,0.20942190082687312,0.45762637689153485
initial_population,5,task_001,share_first_births_age30plus,0.260327401666964,0.22876972778029808,-0.031557673886665916,10000.0,9.95886781137156,-3.155767388666592
initial_population,5,task_001,housing_increment_0to1,0.7202462623815278,0.639228775508851,-0.08101748687267674,137.5652749002964,0.90295551569143,-0.9502397148569565
initial_population,5,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.34535109564660704,-0.02234846316339295,2958.514988007638,1.477641570174781,-1.215582810907912
initial_population,5,task_001,own_family_gap,0.16766167,0.21071866842263132,0.043056998422631304,14229.590955975675,26.380311431550727,5.1361767328968275
initial_population,5,task_001,own_rate,0.575472,0.5696960289609843,-0.005775971039015726,1207.8460856134493,0.04029596959644649,-0.2007385603127772
initial_population,5,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.490633170677049,0.7106626887350815,11.973159013172177,6.046941674822963,2.4590530036627847
initial_population,5,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.078440418166535,0.2053404181665348,6.287669427540395,0.26511761546429274,0.5148957326141796
initial_population,5,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008576452803059242,-0.00022354719694075813,5165289.256198346,0.2581268040292876,-0.5080618112289956
initial_population,5,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2454150993378184,-0.2026956551077017,56.95977216091135,2.3402223481404265,-1.52977852911473
initial_population,9,task_001,tfr,1.918,1.9387978277972393,0.020797827797239377,1425.7389910084596,0.6167028888396359,0.7853043288048499
initial_population,9,task_001,childless_rate,0.188,0.18196214516439765,-0.0060378548356023465,17180.743822072007,0.6263358881991858,-0.791413853934328
initial_population,9,task_001,mean_age_first_birth,26.0446272574833,26.46519095547381,0.4205636979905094,44.44444444444444,7.8610588474423295,2.803757986603396
initial_population,9,task_001,share_first_births_age30plus,0.260327401666964,0.2511095441650344,-0.009217857501929605,10000.0,0.849688969258799,-0.9217857501929605
initial_population,9,task_001,housing_increment_0to1,0.7202462623815278,0.526093416424958,-0.1941528459565698,137.5652749002964,5.185568102792659,-2.2771842487582465
initial_population,9,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3623514908366552,-0.0053480679733448055,2958.514988007638,0.08461894583853952,-0.2908933581891129
initial_population,9,task_001,own_family_gap,0.16766167,0.16968773372459933,0.0020260637245993196,14229.590955975675,0.05841153479682196,0.24168478395799342
initial_population,9,task_001,own_rate,0.575472,0.5228364555501284,-0.05263554444987162,1207.8460856134493,3.3463382318665875,-1.8292999294447556
initial_population,9,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.446179592511328,0.6662091105693602,11.973159013172177,5.314101989978593,2.3052336085478613
initial_population,9,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.055218068937996,0.18211806893799576,6.287669427540395,0.20854307552613066,0.456665167848535
initial_population,9,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00859551446450825,-0.00020448553549175068,5165289.256198346,0.21598313132927693,-0.4647398533903424
initial_population,9,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.1719806025906623,-0.2761301518548578,56.95977216091135,4.343060776839406,-2.084001146074398
initial_population,2,task_001,tfr,1.918,1.912661552555001,-0.005338447444998895,1425.7389910084596,0.04063216562065651,-0.20157421864081854
initial_population,2,task_001,childless_rate,0.188,0.1940760063215828,0.006076006321582811,17180.743822072007,0.6342761717599059,0.7964145727947888
initial_population,2,task_001,mean_age_first_birth,26.0446272574833,26.542387640340337,0.49776038285703805,44.44444444444444,11.011795499643782,3.3184025523802534
initial_population,2,task_001,share_first_births_age30plus,0.260327401666964,0.25427772978115304,-0.006049671885810959,10000.0,0.36598529925971524,-0.6049671885810959
initial_population,2,task_001,housing_increment_0to1,0.7202462623815278,0.48103395285757156,-0.23921230952395622,137.5652749002964,7.87183293619744,-2.805678694397746
initial_population,2,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.38623918740260255,0.018539628592602553,2958.514988007638,1.0168943468237817,1.0084117942704665
initial_population,2,task_001,own_family_gap,0.16766167,0.16887156283118304,0.0012098928311830293,14229.590955975675,0.020829853858475522,0.1443255135396217
initial_population,2,task_001,own_rate,0.575472,0.5312135102321518,-0.044258489767848186,1207.8460856134493,2.365945721526783,-1.5381630997806388
initial_population,2,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.319945977124467,0.5399754951824995,11.973159013172177,3.4910563033480786,1.8684368609476956
initial_population,2,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.03927555068118,0.16617555068117973,6.287669427540395,0.17362967566310603,0.41668894353355
initial_population,2,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008384043237196326,-0.0004159567628036747,5165289.256198346,0.893698494432399,-0.9453562790992606
initial_population,2,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2611565269265683,-0.18695422751895174,56.95977216091135,1.9908513029381543,-1.4109753020298244
initial_population,11,task_001,tfr,1.918,1.9172902455268275,-0.0007097544731724525,1425.7389910084596,0.0007182180301324415,-0.02679959011127673
initial_population,11,task_001,childless_rate,0.188,0.19825223881500792,0.010252238815007919,17180.743822072007,1.8058405063172354,1.3438156519096045
initial_population,11,task_001,mean_age_first_birth,26.0446272574833,26.23754196724642,0.19291470976311942,44.44444444444444,1.6540482330217157,1.2860980650874627
initial_population,11,task_001,share_first_births_age30plus,0.260327401666964,0.23549386199932598,-0.024833539667638016,10000.0,6.167046924241508,-2.4833539667638016
initial_population,11,task_001,housing_increment_0to1,0.7202462623815278,0.5968039468312574,-0.12344231555027041,137.5652749002964,2.096220383681335,-1.4478329957841598
initial_population,11,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3494188546901187,-0.018280704119881308,2958.514988007638,0.988688796171002,-0.9943283140748844
initial_population,11,task_001,own_family_gap,0.16766167,0.17886739832000464,0.011205728320004632,14229.590955975675,1.7867862174142979,1.3367072295062588
initial_population,11,task_001,own_rate,0.575472,0.6426237556427266,0.06715175564272657,1207.8460856134493,5.446610754253444,2.3337974964108272
initial_population,11,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.316293513298884,0.5363230313569165,11.973159013172177,3.4439881218589568,1.8557985132710277
initial_population,11,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.080716178006486,0.2076161780064858,6.287669427540395,0.27102670454958655,0.5206022517715291
initial_population,11,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008477730848276495,-0.0003222691517235053,5165289.256198346,0.5364535441765891,-0.7324298902806937
initial_population,11,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2745812834936605,-0.17352947095185955,56.95977216091135,1.7151998455725035,-1.3096563845423361
initial_population,13,task_001,tfr,1.918,1.931854315950582,0.013854315950582174,1425.7389910084596,0.2736592938676558,0.5231245490967288
initial_population,13,task_001,childless_rate,0.188,0.18893996194707277,0.0009399619470727705,17180.743822072007,0.015179676164183486,0.12320582845053835
initial_population,13,task_001,mean_age_first_birth,26.0446272574833,26.186486198539647,0.14185894105634844,44.44444444444444,0.8943981847834908,0.9457262737089897
initial_population,13,task_001,share_first_births_age30plus,0.260327401666964,0.2333536999729522,-0.02697370169401181,10000.0,7.275805830775355,-2.697370169401181
initial_population,13,task_001,housing_increment_0to1,0.7202462623815278,0.7270441680343662,0.006797905652838443,137.5652749002964,0.0063571006263658785,0.07973142809686704
initial_population,13,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3270409445557698,-0.040658614254230174,2958.514988007638,4.890788915349131,-2.211512811482025
initial_population,13,task_001,own_family_gap,0.16766167,0.21126828180530516,0.043606611805305145,14229.590955975675,27.058087908181506,5.201738931182677
initial_population,13,task_001,own_rate,0.575472,0.6235650105136918,0.04809301051369186,1207.8460856134493,2.793672699225141,1.67142834103803
initial_population,13,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.503099252233414,0.7231287702914466,11.973159013172177,6.2609470605888715,2.5021884542513724
initial_population,13,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.093307469391958,0.22020746939195845,6.287669427540395,0.3048974504758655,0.5521751990771275
initial_population,13,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008530241813053339,-0.0002697581869466614,5165289.256198346,0.37587541025180743,-0.6130867885151395
initial_population,13,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.1862716985178143,-0.26183905592770573,56.95977216091135,3.905144390693468,-1.9761438183223072
initial_population,14,task_001,tfr,1.918,1.9315206103393996,0.013520610339399664,1425.7389910084596,0.2606349307868838,0.5105241725784234
initial_population,14,task_001,childless_rate,0.188,0.18367382872861343,-0.00432617127138657,17180.743822072007,0.32155064138958256,-0.5670543548810666
initial_population,14,task_001,mean_age_first_birth,26.0446272574833,26.578319291592386,0.5336920341090874,44.44444444444444,12.658986100955346,3.5579468940605823
initial_population,14,task_001,share_first_births_age30plus,0.260327401666964,0.2577062423408034,-0.0026211593261605826,10000.0,0.068704762131186,-0.26211593261605826
initial_population,14,task_001,housing_increment_0to1,0.7202462623815278,0.5064624941490328,-0.213783768232495,137.5652749002964,6.287214480833661,-2.507431849688773
initial_population,14,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3910104128399734,0.023310854029973405,2958.514988007638,1.6076449607446361,1.2679293989590414
initial_population,14,task_001,own_family_gap,0.16766167,0.16003981067745526,-0.0076218593225447495,14229.590955975675,0.8266359210618222,-0.9091952051467397
initial_population,14,task_001,own_rate,0.575472,0.44881033430798967,-0.12666166569201032,1207.8460856134493,19.377689211664663,-4.402009678733642
initial_population,14,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.287608032156863,0.5076375502148949,11.973159013172177,3.0854337768733937,1.7565402861515569
initial_population,14,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.012494782898262,0.13939478289826202,6.287669427540395,0.12217511045708342,0.3495355639374675
initial_population,14,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008628167845388637,-0.00017183215461136388,5165289.256198346,0.15251182519826265,-0.390527624116736
initial_population,14,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2931351391503343,-0.15497561529518578,56.95977216091135,1.3680279863935303,-1.1696272852466851
