f_c_y,control,K,rows,unsupported
1981,0,-1,71,0
1981,0,0,71,0
1981,0,1,71,0
1981,0,2,69,0
1981,0,3,71,0
1981,0,4,70,0
1981,0,5,66,0
1981,0,6,65,0
1981,0,7,66,0
1981,0,8,62,0
1981,0,9,61,0
1981,0,10,60,0
1981,0,11,61,0
1981,0,12,61,0
1981,0,13,59,0
1981,0,14,55,0
1981,0,15,56,0
1981,0,16,45,0
1981,0,18,45,0
1981,0,20,45,0
1981,0,22,44,0
1981,0,24,40,0
1981,0,26,44,0
1981,0,28,44,0
1981,0,30,44,0
1981,0,32,44,0
1981,0,34,44,0
1981,0,36,41,0
1981,0,38,39,0
1982,0,-13,3,0
1982,0,-12,7,0
1982,0,-11,5,0
1982,0,-10,10,0
1982,0,-9,11,0
1982,0,-8,15,0
1982,0,-7,36,0
1982,0,-6,45,0
1982,0,-5,59,0
1982,0,-4,67,0
1982,0,-3,79,0
1982,0,-2,80,0
1982,0,-1,81,0
1982,0,0,80,0
1982,0,1,78,0
1982,0,2,79,0
1982,0,3,78,0
1982,0,4,78,0
1982,0,5,76,0
1982,0,6,74,0
1982,0,7,76,0
1982,0,8,76,0
1982,0,9,77,0
1982,0,10,76,0
1982,0,11,72,0
1982,0,12,69,0
1982,0,13,71,0
1982,0,14,70,0
1982,0,15,54,0
1982,0,17,52,0
1982,0,19,52,0
1982,0,21,50,0
1982,0,23,48,0
1982,0,25,48,0
1982,0,27,45,0
1982,0,29,43,0
1982,0,31,42,0
1982,0,33,41,0
1982,0,35,37,0
1982,0,37,38,0
1983,0,-13,3,0
1983,0,-12,6,0
1983,0,-11,7,0
1983,0,-10,10,0
1983,0,-9,12,0
1983,0,-8,36,0
1983,0,-7,43,0
1983,0,-6,51,0
1983,0,-5,65,0
1983,0,-4,83,0
1983,0,-3,93,0
1983,0,-2,103,0
1983,0,-1,101,0
1983,0,0,103,0
1983,0,1,101,0
1983,0,2,99,0
1983,0,3,96,0
1983,0,4,98,0
1983,0,5,95,0
1983,0,6,93,0
1983,0,7,91,0
1983,0,8,90,0
1983,0,9,89,0
1983,0,10,86,0
1983,0,11,84,0
1983,0,12,82,0
1983,0,13,82,0
1983,0,14,60,0
1983,0,16,60,0
1983,0,18,60,0
1983,0,20,59,0
1983,0,22,55,0
1983,0,24,55,0
1983,0,26,55,0
1983,0,28,50,0
1983,0,30,49,0
1983,0,32,44,0
1983,0,34,41,0
1983,0,36,38,0
1984,0,-13,3,0
1984,0,-12,4,0
1984,0,-11,6,0
1984,0,-10,8,0
1984,0,-9,20,0
1984,0,-8,29,0
1984,0,-7,33,0
1984,0,-6,38,0
1984,0,-5,58,0
1984,0,-4,64,0
1984,0,-3,71,0
1984,0,-2,75,0
1984,0,-1,75,0
1984,0,0,74,0
1984,0,1,70,0
1984,0,2,71,0
1984,0,3,70,0
1984,0,4,68,0
1984,0,5,68,0
1984,0,6,67,0
1984,0,7,66,0
1984,0,8,65,0
1984,0,9,68,0
1984,0,10,72,0
1984,0,11,71,0
1984,0,12,69,0
1984,0,13,42,0
1984,0,15,45,0
1984,0,17,43,0
1984,0,19,42,0
1984,0,21,36,0
1984,0,23,40,0
1984,0,25,37,0
1984,0,27,36,0
1984,0,29,34,0
1984,0,31,33,0
1984,0,33,29,0
1984,0,35,29,0
1985,0,-13,1,0
1985,0,-12,2,0
1985,0,-11,3,0
1985,0,-10,8,0
1985,0,-9,7,0
1985,0,-8,14,0
1985,0,-7,19,0
1985,0,-6,36,0
1985,0,-5,50,0
1985,0,-4,60,0
1985,0,-3,62,0
1985,0,-2,68,0
1985,0,-1,68,0
1985,0,0,65,0
1985,0,1,64,0
1985,0,2,64,0
1985,0,3,64,0
1985,0,4,60,0
1985,0,5,60,0
1985,0,6,59,0
1985,0,7,59,0
1985,0,8,58,0
1985,0,9,61,0
1985,0,10,57,0
1985,0,11,55,0
1985,0,12,46,0
1985,0,14,43,0
1985,0,16,41,0
1985,0,18,41,0
1985,0,20,42,0
1985,0,22,40,0
1985,0,24,40,0
1985,0,26,39,0
1985,0,28,37,0
1985,0,30,37,0
1985,0,32,35,0
1985,0,34,36,0
1986,0,-17,4,0
1986,0,-16,6,0
1986,0,-15,6,0
1986,0,-14,6,0
1986,0,-13,6,0
1986,0,-12,9,0
1986,0,-11,16,0
1986,0,-10,19,0
1986,0,-9,21,0
1986,0,-8,32,0
1986,0,-7,55,0
1986,0,-6,63,0
1986,0,-5,66,0
1986,0,-4,71,0
1986,0,-3,74,0
1986,0,-2,76,0
1986,0,-1,72,0
1986,0,0,73,0
1986,0,1,73,0
1986,0,2,72,0
1986,0,3,70,0
1986,0,4,67,0
1986,0,5,70,0
1986,0,6,68,0
1986,0,7,68,0
1986,0,8,65,0
1986,0,9,62,0
1986,0,10,62,0
1986,0,11,49,0
1986,0,13,48,0
1986,0,15,48,0
1986,0,17,48,0
1986,0,19,44,0
1986,0,21,43,0
1986,0,23,46,0
1986,0,25,43,0
1986,0,27,41,0
1986,0,29,40,0
1986,0,31,42,0
1986,0,33,40,0
1987,0,-18,4,0
1987,0,-17,3,0
1987,0,-16,4,0
1987,0,-15,6,0
1987,0,-14,8,0
1987,0,-13,8,0
1987,0,-12,13,0
1987,0,-11,20,0
1987,0,-10,25,0
1987,0,-9,31,0
1987,0,-8,53,0
1987,0,-7,67,0
1987,0,-6,67,0
1987,0,-5,76,0
1987,0,-4,82,0
1987,0,-3,90,0
1987,0,-2,96,0
1987,0,-1,94,0
1987,0,0,95,0
1987,0,1,93,0
1987,0,2,89,0
1987,0,3,86,0
1987,0,4,86,0
1987,0,5,86,0
1987,0,6,87,0
1987,0,7,87,0
1987,0,8,86,0
1987,0,9,84,0
1987,0,10,69,0
1987,0,12,68,0
1987,0,14,66,0
1987,0,16,62,0
1987,0,18,62,0
1987,0,20,60,0
1987,0,22,59,0
1987,0,24,55,0
1987,0,26,54,0
1987,0,28,51,0
1987,0,30,48,0
1987,0,32,45,0
1988,0,-17,1,0
1988,0,-16,1,0
1988,0,-15,3,0
1988,0,-14,3,0
1988,0,-13,9,0
1988,0,-12,10,0
1988,0,-11,16,0
1988,0,-10,23,0
1988,0,-9,38,0
1988,0,-8,48,0
1988,0,-7,57,0
1988,0,-6,65,0
1988,0,-5,73,0
1988,0,-4,84,0
1988,0,-3,89,0
1988,0,-2,89,0
1988,0,-1,85,0
1988,0,0,84,0
1988,0,1,81,0
1988,0,2,79,0
1988,0,3,78,0
1988,0,4,77,0
1988,0,5,79,0
1988,0,6,83,0
1988,0,7,83,0
1988,0,8,81,0
1988,0,9,58,0
1988,0,11,57,0
1988,0,13,59,0
1988,0,15,58,0
1988,0,17,55,0
1988,0,19,54,0
1988,0,21,54,0
1988,0,23,51,0
1988,0,25,51,0
1988,0,27,48,0
1988,0,29,46,0
1988,0,31,44,0
1989,0,-17,1,0
1989,0,-16,4,0
1989,0,-15,6,0
1989,0,-14,11,0
1989,0,-13,16,0
1989,0,-12,21,0
1989,0,-11,23,0
1989,0,-10,42,0
1989,0,-9,48,0
1989,0,-8,56,0
1989,0,-7,62,0
1989,0,-6,68,0
1989,0,-5,74,0
1989,0,-4,77,0
1989,0,-3,82,0
1989,0,-2,86,0
1989,0,-1,84,0
1989,0,0,86,0
1989,0,1,86,0
1989,0,2,83,0
1989,0,3,83,0
1989,0,4,79,0
1989,0,5,79,0
1989,0,6,78,0
1989,0,7,79,0
1989,0,8,60,0
1989,0,10,58,0
1989,0,12,57,0
1989,0,14,57,0
1989,0,16,58,0
1989,0,18,56,0
1989,0,20,55,0
1989,0,22,54,0
1989,0,24,54,0
1989,0,26,50,0
1989,0,28,46,0
1989,0,30,46,0
1990,0,-17,1,0
1990,0,-16,2,0
1990,0,-15,7,0
1990,0,-14,8,0
1990,0,-13,11,0
1990,0,-12,14,0
1990,0,-11,24,0
1990,0,-10,34,0
1990,0,-9,38,0
1990,0,-8,43,0
1990,0,-7,51,0
1990,0,-6,53,0
1990,0,-5,52,0
1990,0,-4,55,0
1990,0,-3,60,0
1990,0,-2,63,0
1990,0,-1,63,0
1990,0,0,61,0
1990,0,1,62,0
1990,0,2,58,0
1990,0,3,60,0
1990,0,4,58,0
1990,0,5,57,0
1990,0,6,54,0
1990,0,7,49,0
1990,0,9,48,0
1990,0,11,47,0
1990,0,13,47,0
1990,0,15,47,0
1990,0,17,44,0
1990,0,19,42,0
1990,0,21,40,0
1990,0,23,41,0
1990,0,25,38,0
1990,0,27,35,0
1990,0,29,34,0
1991,0,-18,1,0
1991,0,-17,1,0
1991,0,-16,4,0
1991,0,-15,4,0
1991,0,-14,5,0
1991,0,-13,9,0
1991,0,-12,24,0
1991,0,-11,29,0
1991,0,-10,32,0
1991,0,-9,42,0
1991,0,-8,54,0
1991,0,-7,58,0
1991,0,-6,63,0
1991,0,-5,68,0
1991,0,-4,69,0
1991,0,-3,74,0
1991,0,-2,77,0
1991,0,-1,76,0
1991,0,0,75,0
1991,0,1,73,0
1991,0,2,73,0
1991,0,3,76,0
1991,0,4,73,0
1991,0,5,77,0
1991,0,6,65,0
1991,0,8,60,0
1991,0,10,64,0
1991,0,12,58,0
1991,0,14,59,0
1991,0,16,51,0
1991,0,18,48,0
1991,0,20,49,0
1991,0,22,45,0
1991,0,24,43,0
1991,0,26,43,0
1991,0,28,42,0
1992,0,-17,2,0
1992,0,-16,3,0
1992,0,-15,3,0
1992,0,-14,4,0
1992,0,-13,19,0
1992,0,-12,26,0
1992,0,-11,27,0
1992,0,-10,29,0
1992,0,-9,34,0
1992,0,-8,38,0
1992,0,-7,53,0
1992,0,-6,57,0
1992,0,-5,65,0
1992,0,-4,69,0
1992,0,-3,71,0
1992,0,-2,77,0
1992,0,-1,75,0
1992,0,0,76,0
1992,0,1,77,0
1992,0,2,75,0
1992,0,3,73,0
1992,0,4,72,0
1992,0,5,59,0
1992,0,7,59,0
1992,0,9,57,0
1992,0,11,52,0
1992,0,13,50,0
1992,0,15,50,0
1992,0,17,51,0
1992,0,19,53,0
1992,0,21,51,0
1992,0,23,46,0
1992,0,25,47,0
1992,0,27,45,0
1993,0,-23,1,0
1993,0,-22,1,0
1993,0,-21,1,0
1993,0,-20,2,0
1993,0,-19,3,0
1993,0,-18,5,0
1993,0,-17,5,0
1993,0,-16,5,0
1993,0,-15,8,0
1993,0,-14,14,0
1993,0,-13,18,0
1993,0,-12,18,0
1993,0,-11,23,0
1993,0,-10,33,0
1993,0,-9,37,0
1993,0,-8,43,0
1993,0,-7,49,0
1993,0,-6,54,0
1993,0,-5,58,0
1993,0,-4,63,0
1993,0,-3,64,0
1993,0,-2,67,0
1993,0,-1,66,0
1993,0,0,67,0
1993,0,1,66,0
1993,0,2,64,0
1993,0,3,64,0
1993,0,4,52,0
1993,0,6,52,0
1993,0,8,53,0
1993,0,10,50,0
1993,0,12,50,0
1993,0,14,50,0
1993,0,16,48,0
1993,0,18,44,0
1993,0,20,44,0
1993,0,22,40,0
1993,0,24,41,0
1993,0,26,40,0
1994,0,-19,2,0
1994,0,-18,3,0
1994,0,-17,4,0
1994,0,-16,7,0
1994,0,-15,10,0
1994,0,-14,12,0
1994,0,-13,18,0
1994,0,-12,26,0
1994,0,-11,31,0
1994,0,-10,35,0
1994,0,-9,40,0
1994,0,-8,44,0
1994,0,-7,49,0
1994,0,-6,56,0
1994,0,-5,60,0
1994,0,-4,64,0
1994,0,-3,66,0
1994,0,-2,62,0
1994,0,-1,69,0
1994,0,0,70,0
1994,0,1,69,0
1994,0,2,69,0
1994,0,3,50,0
1994,0,5,47,0
1994,0,7,49,0
1994,0,9,49,0
1994,0,11,46,0
1994,0,13,47,0
1994,0,15,43,0
1994,0,17,41,0
1994,0,19,35,0
1994,0,21,33,0
1994,0,23,34,0
1994,0,25,33,0
1995,0,-21,1,0
1995,0,-20,1,0
1995,0,-19,1,0
1995,0,-18,4,0
1995,0,-17,2,0
1995,0,-16,13,0
1995,0,-15,12,0
1995,0,-14,13,0
1995,0,-13,12,0
1995,0,-12,16,0
1995,0,-11,27,0
1995,0,-10,33,0
1995,0,-9,37,0
1995,0,-8,44,0
1995,0,-7,49,0
1995,0,-6,53,0
1995,0,-5,60,0
1995,0,-4,66,0
1995,0,-3,69,0
1995,0,-2,77,0
1995,0,-1,77,0
1995,0,0,71,0
1995,0,1,76,0
1995,0,2,62,0
1995,0,4,59,0
1995,0,6,60,0
1995,0,8,57,0
1995,0,10,56,0
1995,0,12,53,0
1995,0,14,51,0
1995,0,16,50,0
1995,0,18,48,0
1995,0,20,43,0
1995,0,22,43,0
1995,0,24,38,0
1996,0,-21,3,0
1996,0,-20,3,0
1996,0,-19,3,0
1996,0,-18,3,0
1996,0,-17,6,0
1996,0,-16,7,0
1996,0,-15,9,0
1996,0,-14,15,0
1996,0,-13,16,0
1996,0,-12,19,0
1996,0,-11,20,0
1996,0,-10,21,0
1996,0,-9,27,0
1996,0,-8,31,0
1996,0,-7,38,0
1996,0,-6,40,0
1996,0,-5,41,0
1996,0,-4,48,0
1996,0,-3,57,0
1996,0,-2,66,0
1996,0,-1,66,0
1996,0,0,64,0
1996,0,1,60,0
1996,0,3,60,0
1996,0,5,60,0
1996,0,7,55,0
1996,0,9,58,0
1996,0,11,56,0
1996,0,13,54,0
1996,0,15,57,0
1996,0,17,51,0
1996,0,19,48,0
1996,0,21,44,0
1996,0,23,44,0
1997,0,-22,1,0
1997,0,-21,1,0
1997,0,-20,2,0
1997,0,-19,2,0
1997,0,-18,6,0
1997,0,-17,7,0
1997,0,-16,7,0
1997,0,-15,10,0
1997,0,-14,14,0
1997,0,-13,13,0
1997,0,-12,16,0
1997,0,-11,18,0
1997,0,-10,17,0
1997,0,-9,24,0
1997,0,-8,24,0
1997,0,-7,27,0
1997,0,-6,28,0
1997,0,-5,36,0
1997,0,-4,42,0
1997,0,-3,51,0
1997,0,-2,51,0
1997,0,-1,52,0
1997,0,0,49,0
1997,0,2,50,0
1997,0,4,49,0
1997,0,6,48,0
1997,0,8,46,0
1997,0,10,47,0
1997,0,12,45,0
1997,0,14,43,0
1997,0,16,42,0
1997,0,18,38,0
1997,0,20,34,0
1997,0,22,29,0
1998,0,-20,1,0
1998,0,-19,5,0
1998,0,-18,5,0
1998,0,-17,6,0
1998,0,-16,7,0
1998,0,-15,7,0
1998,0,-14,9,0
1998,0,-13,13,0
1998,0,-12,17,0
1998,0,-11,17,0
1998,0,-10,21,0
1998,0,-9,25,0
1998,0,-8,29,0
1998,0,-7,30,0
1998,0,-6,33,0
1998,0,-5,35,0
1998,0,-4,45,0
1998,0,-3,45,0
1998,0,-2,46,0
1998,0,-1,44,0
1998,0,1,46,0
1998,0,3,45,0
1998,0,5,43,0
1998,0,7,44,0
1998,0,9,42,0
1998,0,11,41,0
1998,0,13,39,0
1998,0,15,35,0
1998,0,17,32,0
1998,0,19,29,0
1998,0,21,31,0
1999,0,-22,1,0
1999,0,-21,1,0
1999,0,-20,3,0
1999,0,-19,3,0
1999,0,-18,4,0
1999,0,-17,5,0
1999,0,-16,5,0
1999,0,-15,6,0
1999,0,-14,8,0
1999,0,-13,10,0
1999,0,-12,12,0
1999,0,-11,16,0
1999,0,-10,16,0
1999,0,-9,18,0
1999,0,-8,24,0
1999,0,-7,22,0
1999,0,-6,33,0
1999,0,-5,38,0
1999,0,-4,40,0
1999,0,-3,41,0
1999,0,-2,52,0
1999,0,0,53,0
1999,0,2,51,0
1999,0,4,45,0
1999,0,6,50,0
1999,0,8,51,0
1999,0,10,48,0
1999,0,12,44,0
1999,0,14,43,0
1999,0,16,34,0
1999,0,18,30,0
1999,0,20,27,0
2000,0,-21,1,0
2000,0,-20,1,0
2000,0,-19,2,0
2000,0,-18,4,0
2000,0,-17,8,0
2000,0,-16,10,0
2000,0,-15,11,0
2000,0,-14,10,0
2000,0,-13,13,0
2000,0,-12,15,0
2000,0,-11,19,0
2000,0,-10,22,0
2000,0,-9,25,0
2000,0,-8,25,0
2000,0,-7,36,0
2000,0,-6,44,0
2000,0,-5,43,0
2000,0,-4,47,0
2000,0,-3,52,0
2000,0,-1,51,0
2000,0,1,50,0
2000,0,3,48,0
2000,0,5,49,0
2000,0,7,46,0
2000,0,9,48,0
2000,0,11,45,0
2000,0,13,47,0
2000,0,15,45,0
2000,0,17,41,0
2000,0,19,40,0
2001,0,-27,1,0
2001,0,-26,2,0
2001,0,-25,2,0
2001,0,-24,1,0
2001,0,-23,1,0
2001,0,-22,2,0
2001,0,-21,3,0
2001,0,-20,3,0
2001,0,-19,3,0
2001,0,-18,3,0
2001,0,-17,6,0
2001,0,-16,7,0
2001,0,-15,11,0
2001,0,-14,14,0
2001,0,-13,18,0
2001,0,-12,20,0
2001,0,-11,25,0
2001,0,-10,28,0
2001,0,-9,29,0
2001,0,-8,35,0
2001,0,-7,46,0
2001,0,-6,52,0
2001,0,-5,55,0
2001,0,-4,66,0
2001,0,-2,71,0
2001,0,0,71,0
2001,0,2,71,0
2001,0,4,66,0
2001,0,6,65,0
2001,0,8,65,0
2001,0,10,63,0
2001,0,12,62,0
2001,0,14,53,0
2001,0,16,53,0
2001,0,18,47,0
2002,0,-20,1,0
2002,0,-18,3,0
2002,0,-17,4,0
2002,0,-16,4,0
2002,0,-15,6,0
2002,0,-14,8,0
2002,0,-13,7,0
2002,0,-12,8,0
2002,0,-11,12,0
2002,0,-10,18,0
2002,0,-9,27,0
2002,0,-8,30,0
2002,0,-7,35,0
2002,0,-6,39,0
2002,0,-5,42,0
2002,0,-3,49,0
2002,0,-1,49,0
2002,0,1,48,0
2002,0,3,46,0
2002,0,5,44,0
2002,0,7,46,0
2002,0,9,45,0
2002,0,11,42,0
2002,0,13,38,0
2002,0,15,33,0
2002,0,17,33,0
2003,0,-21,1,0
2003,0,-20,3,0
2003,0,-19,4,0
2003,0,-18,3,0
2003,0,-17,6,0
2003,0,-16,8,0
2003,0,-15,15,0
2003,0,-14,15,0
2003,0,-13,15,0
2003,0,-12,21,0
2003,0,-11,24,0
2003,0,-10,28,0
2003,0,-9,32,0
2003,0,-8,41,0
2003,0,-7,43,0
2003,0,-6,48,0
2003,0,-4,59,0
2003,0,-2,68,0
2003,0,0,64,0
2003,0,2,63,0
2003,0,4,64,0
2003,0,6,61,0
2003,0,8,59,0
2003,0,10,57,0
2003,0,12,56,0
2003,0,14,55,0
2003,0,16,53,0
2004,0,-25,1,0
2004,0,-24,3,0
2004,0,-23,3,0
2004,0,-22,2,0
2004,0,-21,1,0
2004,0,-20,3,0
2004,0,-19,2,0
2004,0,-18,10,0
2004,0,-17,10,0
2004,0,-16,11,0
2004,0,-15,12,0
2004,0,-14,18,0
