case_id,restriction_id,label,target,model,gap,actual_weight,loss_contribution,scored
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,nchs_share30,First births at age 30+,0.2492780130410667,0.2665851199318717,0.017307106890804974,13866.065434728798,4.153385067913484,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.722492599098031,0.5766312046406004,7.595098472533724,2.5253971755918885,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.00797581010181132,-0.0008241898981886809,5165289.256198346,3.508724112997252,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.284053008676256,0.7681179221575363,10.616361531535473,6.263707896542357,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.675909730576015,1.1148123544573627,128.02070205233477,159.1049716102765,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.4846599237214064,-0.16367411059774284,2339.3623724673616,62.66968034238126,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.0113498392607045,0.29110357687917676,137.5652749002964,11.65745919429657,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.34811494012220123,0.0010480083259505335,280.52808370152104,0.00030811001201070136,True
income_fit_sensitivity_probe_02_full_kappa_fert_continuation_minus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.16597774864700676,0.0030822394857739077,27055.822957508266,0.25703573596166807,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,initial_normalization,Initial model completed fertility,2.1,2.100293606437882,0.0002936064378817882,,,False
income_fit_sensitivity_probe_00_full_kappa_fert_minus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.22568129811591708,0.027402547109074443,35532.3042455214,26.681192620963838,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.1963467544561789,-0.017308570763968106,26952.820824310795,8.074704541196525,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.618358964998475,0.6420951040059784,139.82806784479274,57.64917192076407,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,nchs_share30,First births at age 30+,0.2492780130410667,0.2549109526460363,0.005632939604969606,13866.065434728798,0.43997037539830547,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.7191022496957995,0.5732408552383692,7.595098472533724,2.4957879268536334,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.00798038314893398,-0.0008196168510660202,5165289.256198346,3.469895571029848,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.283330749020943,0.7673956625022234,10.616361531535473,6.251933932126123,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.676534340606569,1.115436964487917,128.02070205233477,159.28330906917466,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.48420304284436644,-0.16413099147478283,2339.3623724673616,63.020041691383256,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.0125922930503037,0.29234603066877596,137.5652749002964,11.757181524362245,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.3414513313154135,-0.005615600480837202,280.52808370152104,0.008846444355936454,True
income_fit_sensitivity_probe_00_full_kappa_fert_minus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.16177696881230486,-0.0011185403489279988,27055.822957508266,0.0338504197459238,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,initial_normalization,Initial model completed fertility,2.1,2.1002763436053793,0.00027634360537920344,,,False
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.2222865840482807,0.024007833041438054,35532.3042455214,20.479969074113654,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.1992177167114408,-0.014437608508706207,26952.820824310795,5.61816832361978,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.591456963496537,0.6151931025040405,139.82806784479274,52.91968758913066,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,nchs_share30,First births at age 30+,0.2492780130410667,0.25336474967328737,0.004086736632220672,13866.065434728798,0.23158293128417526,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.722485873957676,0.5766244795002455,7.595098472533724,2.5253382694789956,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.00797845839698882,-0.0008215416030111812,5165289.256198346,3.486211805155894,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.28135774073836,0.7654226542196403,10.616361531535473,6.219827260261214,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.678025451128305,1.1169280750096533,128.02070205233477,159.7094519639985,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.48389152049281187,-0.1644425138263374,2339.3623724673616,63.25949412412004,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.016538970789564,0.29629270840803623,137.5652749002964,12.076768687480518,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.3405497891211535,-0.006517142675097176,280.52808370152104,0.011914910998873441,True
income_fit_sensitivity_probe_03_full_kappa_fert_continuation_plus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.1588409450564009,-0.004054564104831959,27055.822957508266,0.44478393312138237,True
income_fit_sensitivity_probe_05_full_chi_plus,initial_normalization,Initial model completed fertility,2.1,2.1002704632024347,0.0002704632024346232,,,False
income_fit_sensitivity_probe_05_full_chi_plus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.22586445868027322,0.027585707673430576,35532.3042455214,27.03906261113198,True
income_fit_sensitivity_probe_05_full_chi_plus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.19744161954622488,-0.016213705673922135,26952.820824310795,7.085472133079557,True
income_fit_sensitivity_probe_05_full_chi_plus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.722790792836342,0.7465269318438459,139.82806784479274,77.92652618250143,True
income_fit_sensitivity_probe_05_full_chi_plus,nchs_share30,First births at age 30+,0.2492780130410667,0.2612747661897628,0.01199675314869611,13866.065434728798,1.9956330635143327,True
income_fit_sensitivity_probe_05_full_chi_plus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.741050147955019,0.595188753497589,7.595098472533724,2.690560993003487,True
income_fit_sensitivity_probe_05_full_chi_plus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.007986324532249144,-0.000813675467750857,5165289.256198346,3.419771522828387,True
income_fit_sensitivity_probe_05_full_chi_plus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.437967434310362,0.9220323477916423,10.616361531535473,9.02543234611146,True
income_fit_sensitivity_probe_05_full_chi_plus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.73780469009349,1.1767073139748376,128.02070205233477,177.26259804539248,True
income_fit_sensitivity_probe_05_full_chi_plus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.5346509337179393,-0.11368310060121001,2339.3623724673616,30.233562226887496,True
income_fit_sensitivity_probe_05_full_chi_plus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,0.9684118809114608,0.24816561852993302,137.5652749002964,8.472118986679202,True
income_fit_sensitivity_probe_05_full_chi_plus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.330656242633772,-0.016410689162478675,280.52808370152104,0.07554921986173521,True
income_fit_sensitivity_probe_05_full_chi_plus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.18075400564286698,0.017858496481634123,27055.822957508266,8.628802594555859,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,initial_normalization,Initial model completed fertility,2.1,2.100272250917695,0.00027225091769489396,,,False
income_fit_sensitivity_probe_01_full_kappa_fert_plus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.22462404777081182,0.026345296763969184,35532.3042455214,24.6620720444249,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.19958090860637126,-0.014074416613775759,26952.820824310795,5.339062796178104,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.779722572910337,0.8034587119178411,139.82806784479274,90.26543614776047,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,nchs_share30,First births at age 30+,0.2492780130410667,0.2646542946632825,0.015376281622215798,13866.065434728798,3.2783543572005556,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.725776308671426,0.5799149142139957,7.595098472533724,2.554241548634705,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.007974035857512654,-0.0008259641424873468,5165289.256198346,3.5238469249734394,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.282047894440439,0.7661128079217194,10.616361531535473,6.2310486999281585,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.6774283677429,1.116330991624248,128.02070205233477,159.53874379786376,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.48433202116748725,-0.16400201315166202,2339.3623724673616,62.92103509249249,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.0151889999771901,0.29494273759566236,137.5652749002964,11.966970881419932,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.3472368789721303,0.0001699471758795923,280.52808370152104,8.102224061003866e-06,True
income_fit_sensitivity_probe_01_full_kappa_fert_plus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.16273889778309414,-0.00015661137813871573,27055.822957508266,0.0006636015181753052,True
income_fit_sensitivity_probe_08_full_theta0_minus,initial_normalization,Initial model completed fertility,2.1,2.10026995318306,0.00026995318305989,,,False
income_fit_sensitivity_probe_08_full_theta0_minus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.2251601260284454,0.02688137502160276,35532.3042455214,25.675938785031413,True
income_fit_sensitivity_probe_08_full_theta0_minus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.1979657631309562,-0.01568956208919081,26952.820824310795,6.6347699437033585,True
income_fit_sensitivity_probe_08_full_theta0_minus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.700219868153564,0.7239560071610676,139.82806784479274,73.2856102852814,True
income_fit_sensitivity_probe_08_full_theta0_minus,nchs_share30,First births at age 30+,0.2492780130410667,0.2598379682017011,0.010559955160634377,13866.065434728798,1.5462417432234492,True
income_fit_sensitivity_probe_08_full_theta0_minus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.7095964805884964,0.5637350861310662,7.595098472533724,2.4137013878110043,True
income_fit_sensitivity_probe_08_full_theta0_minus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.007877682742960083,-0.0009223172570399178,5165289.256198346,4.3939520797192015,True
income_fit_sensitivity_probe_08_full_theta0_minus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.500907243858968,0.9849721573402483,10.616361531535473,10.299677067312365,True
income_fit_sensitivity_probe_08_full_theta0_minus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.6768645434974685,1.1157671673788165,128.02070205233477,159.3776283283926,True
income_fit_sensitivity_probe_08_full_theta0_minus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.4844115241370762,-0.16392251018207304,2339.3623724673616,62.8600456382927,True
income_fit_sensitivity_probe_08_full_theta0_minus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.0130879803510995,0.2928417179695717,137.5652749002964,11.797085102303848,True
income_fit_sensitivity_probe_08_full_theta0_minus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.3442460980998394,-0.0028208336964112846,280.52808370152104,0.0022321907842564243,True
income_fit_sensitivity_probe_08_full_theta0_minus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.1623311109865327,-0.0005643981747001647,27055.822957508266,0.008618505230055997,True
income_fit_sensitivity_probe_09_full_theta0_plus,initial_normalization,Initial model completed fertility,2.1,2.100269690659586,0.0002696906595858195,,,False
income_fit_sensitivity_probe_09_full_theta0_plus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.22517388610371158,0.026895135096868944,35532.3042455214,25.702231582516863,True
income_fit_sensitivity_probe_09_full_theta0_plus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.19795044066408987,-0.015704884556057147,26952.820824310795,6.6477353385650355,True
income_fit_sensitivity_probe_09_full_theta0_plus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.69991237528054,0.723648514288044,139.82806784479274,73.22336888684806,True
income_fit_sensitivity_probe_09_full_theta0_plus,nchs_share30,First births at age 30+,0.2492780130410667,0.2598167060299885,0.010538692988921822,13866.065434728798,1.5400213835639085,True
income_fit_sensitivity_probe_09_full_theta0_plus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.735055295331692,0.5891939008742613,7.595098472533724,2.6366342789105226,True
income_fit_sensitivity_probe_09_full_theta0_plus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.008069386260717166,-0.0007306137392828344,5165289.256198346,2.757212996016763,True
income_fit_sensitivity_probe_09_full_theta0_plus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.282499019837706,0.7665639333189862,10.616361531535473,6.238389164452155,True
income_fit_sensitivity_probe_09_full_theta0_plus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.676756682318051,1.1156593061993991,128.02070205233477,159.34681575645723,True
income_fit_sensitivity_probe_09_full_theta0_plus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.4841676005196715,-0.16416643379947776,2339.3623724673616,63.047261632215886,True
income_fit_sensitivity_probe_09_full_theta0_plus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.014548048968658,0.29430178658713024,137.5652749002964,11.915015658693303,True
income_fit_sensitivity_probe_09_full_theta0_plus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.3444453156211198,-0.002621616175130903,280.52808370152104,0.0019280334348712293,True
income_fit_sensitivity_probe_09_full_theta0_plus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.16226158769601057,-0.0006339214652222869,27055.822957508266,0.01087255626396368,True
income_fit_sensitivity_probe_10_full_theta1_minus,initial_normalization,Initial model completed fertility,2.1,2.1002706025749913,0.00027060257499122997,,,False
income_fit_sensitivity_probe_10_full_theta1_minus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.2251705713394121,0.026891820332569455,35532.3042455214,25.695896489630986,True
income_fit_sensitivity_probe_10_full_theta1_minus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.1979544984164059,-0.01570082680374113,26952.820824310795,6.64430056277251,True
income_fit_sensitivity_probe_10_full_theta1_minus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.70006389788758,0.723800036895085,139.82806784479274,73.25403614340985,True
income_fit_sensitivity_probe_10_full_theta1_minus,nchs_share30,First births at age 30+,0.2492780130410667,0.25982690410293297,0.010548891061866267,13866.065434728798,1.5430033186565038,True
income_fit_sensitivity_probe_10_full_theta1_minus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.723598505218649,0.5777371107612188,7.595098472533724,2.5350932528786876,True
income_fit_sensitivity_probe_10_full_theta1_minus,bequest_wealth,Annual bequests / aggregate wealth,0.0088,0.007986477409254377,-0.0008135225907456231,5165289.256198346,3.4184865994497438,True
income_fit_sensitivity_probe_10_full_theta1_minus,old_dispersion,"Old wealth/income p90 / median, ages 76–84",3.51593508651872,4.282637200089624,0.7667021135709042,10.616361531535473,6.240638422061542,True
income_fit_sensitivity_probe_10_full_theta1_minus,mean_rooms,"Mean occupied rooms, capped at 9",5.561097376118652,6.6769730283753805,1.1158756522567286,128.02070205233477,159.40862207619952,True
income_fit_sensitivity_probe_10_full_theta1_minus,ownership_30_55,"Ownership, heads 30–55",0.6483340343191493,0.4842556004612003,-0.16407843385794896,2339.3623724673616,62.97968791218787,True
income_fit_sensitivity_probe_10_full_theta1_minus,first_birth_rooms,"First-birth room response, −1 to +3",0.7202462623815278,1.0139966151574322,0.29375035277590444,137.5652749002964,11.870407114925614,True
income_fit_sensitivity_probe_10_full_theta1_minus,family_rooms,Rooms: 3+ versus 1–2 resident children (model dependent proxy),0.3470669317962507,0.34435199256031535,-0.002714939235935354,280.52808370152104,0.0020677430648940215,True
income_fit_sensitivity_probe_10_full_theta1_minus,recent_parent_ownership,Recent-parent ownership gap,0.16289550916123285,0.16227783535685553,-0.0006176738043773278,27055.822957508266,0.010322362699163489,True
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,initial_normalization,Initial model completed fertility,2.1,2.1002717999094687,0.000271799909468573,,,False
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,cps_childlessness,"Childless women, ages 40–44",0.19827875100684264,0.22582335415349505,0.027544603146652413,35532.3042455214,26.958542666831345,True
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,cps_exactly_one,"Exactly one child among mothers, ages 40–44",0.21365532522014702,0.1971275486629989,-0.016527776557148127,26952.820824310795,7.362631931262238,True
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,nchs_mean_age,Period mean first-birth age,25.976263860992496,26.692598170242935,0.7163343092504384,139.82806784479274,71.75065358590064,True
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,nchs_share30,First births at age 30+,0.2492780130410667,0.25935266937294654,0.010074656331879844,13866.065434728798,1.4073876185891991,True
income_fit_sensitivity_probe_13_full_first_birth_fixed_cost_plus,wealth_earnings,Wealth / annual gross labor earnings,6.14586139445743,6.722303866959579,0.5764424725021486,7.595098472533724,2.5237443146097127,True
