earnings_tercile,omega_quintile,b_model_units,z_state_1based,z_level,aftertax_period_income_age18,joint_probability,empirical_rank_overlap_probability,candidate_combination_absent_in_ranked_microdata,R_b_plus_Y_period_units,cashflow_positive,within_selected_B_grid_support
1,3,0.005022788755385691,6,0.3623902143420616,0.8575240478905105,0.03021202833122571,0.0242973946590419,FALSE,0.8634000003110702,True,True
1,3,0.005022788755385691,7,0.5305315469710142,1.255396922122118,0.03023116949561542,0.0192694681608462,FALSE,1.261272874542677,True,True
1,3,0.005022788755385691,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.843750279036429,True,True
1,3,0.005022788755385691,9,1.137053021470861,2.690608827305349,0,0,FALSE,2.696484779725909,True,True
1,3,0.005022788755385691,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.944869906867671,True,True
1,3,0.005022788755385691,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.772479115136663,True,True
1,3,0.005022788755385691,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.448060028053385,True,True
1,3,0.005022788755385691,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.36505343625831,True,True
1,3,0.005022788755385691,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.09944826836796,True,True
1,3,0.005022788755385691,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.49448003473377,True,True
1,4,0.07707950768115759,1,0.05388932006414422,0.1275183105133549,1.214698353770933e-05,9.38396997380372e-06,FALSE,0.2176904323747429,True,True
1,4,0.07707950768115759,2,0.07889281555450708,0.1866840876666799,0.0001700577695279307,0.000131375579633252,FALSE,0.2768562095280679,True,True
1,4,0.07707950768115759,3,0.1154973998318959,0.2733015238959796,0.00110537550193155,0.000853941267616138,FALSE,0.3634736457573676,True,True
1,4,0.07707950768115759,4,0.1690857307369447,0.4001076036926545,0.004421502007726198,0.00341576507046455,FALSE,0.4902797255540424,True,True
1,4,0.07707950768115759,5,0.2475379045801784,0.5857490007761833,0.01215913052124704,0.0083339964732332,FALSE,0.6759211226375713,True,True
1,4,0.07707950768115759,6,0.3623902143420616,0.8575240478905105,0.02431826104249409,0.0220151704937668,FALSE,0.9476961697518985,True,True
1,4,0.07707950768115759,7,0.5305315469710142,1.255396922122118,0.02433366814549237,0.0317605091172691,FALSE,1.345569043983506,True,True
1,4,0.07707950768115759,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.928046448477257,True,True
1,4,0.07707950768115759,9,1.137053021470861,2.690608827305349,0,0,FALSE,2.780780949166737,True,True
1,4,0.07707950768115759,10,1.664621379372013,3.938993954447112,0,0,FALSE,4.029166076308499,True,True
1,4,0.07707950768115759,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.856775284577491,True,True
1,4,0.07707950768115759,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.532356197494213,True,True
1,4,0.07707950768115759,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.44934960569914,True,True
1,4,0.07707950768115759,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.18374443780879,True,True
1,4,0.07707950768115759,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.57877620417459,True,True
1,5,1.319771019594149,1,0.05388932006414422,0.1275183105133549,1.216184930668392e-05,7.20020315098696e-06,FALSE,1.671463735025497,True,True
1,5,1.319771019594149,2,0.07889281555450708,0.1866840876666799,0.0001702658902935749,0.000100802844113817,FALSE,1.730629512178822,True,True
1,5,1.319771019594149,3,0.1154973998318959,0.2733015238959796,0.001106728286908237,0.000655218486739813,FALSE,1.817246948408122,True,True
1,5,1.319771019594149,4,0.1690857307369447,0.4001076036926545,0.004426913147632948,0.00262087394695925,FALSE,1.944053028204797,True,True
1,5,1.319771019594149,5,0.2475379045801784,0.5857490007761833,0.01217401115599061,0.00922033414679884,FALSE,2.129694425288326,True,True
1,5,1.319771019594149,6,0.3623902143420616,0.8575240478905105,0.02434802231198122,0.0242725861974921,FALSE,2.401469472402653,True,True
1,5,1.319771019594149,7,0.5305315469710142,1.255396922122118,0.02436344827056064,0.0297245350874193,FALSE,2.79934234663426,True,True
1,5,1.319771019594149,8,0.7766868728573968,1.837874326615869,0,0,FALSE,3.381819751128012,True,True
1,5,1.319771019594149,9,1.137053021470861,2.690608827305349,0,0,FALSE,4.234554251817492,True,True
1,5,1.319771019594149,10,1.664621379372013,3.938993954447112,0,0,FALSE,5.482939378959254,True,True
1,5,1.319771019594149,11,2.436970206611771,5.766603162716104,0,0,FALSE,7.310548587228246,True,True
1,5,1.319771019594149,12,3.567672421793519,8.442184075632825,0,0,FALSE,9.986129500144969,True,True
1,5,1.319771019594149,13,5.222996356169135,12.35917748383775,0,0,FALSE,13.90312290834989,True,True
1,5,1.319771019594149,14,7.646355301544813,18.09357231594741,0,0,FALSE,19.63751774045955,True,True
1,5,1.319771019594149,15,11.1941011271058,26.48860408231321,0,0,FALSE,28.03254950682535,True,True
2,1,-0.6013858903703274,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,-0.5760181211995943,False,True
2,1,-0.6013858903703274,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,-0.5168523440462693,False,True
2,1,-0.6013858903703274,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,-0.4302349078169696,False,True
2,1,-0.6013858903703274,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,-0.3034288280202947,False,True
2,1,-0.6013858903703274,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,-0.1177874309367659,False,True
2,1,-0.6013858903703274,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.1539876161775613,True,True
2,1,-0.6013858903703274,7,0.5305315469710142,1.255396922122118,0.01217946544137936,0.016262619852956,FALSE,0.5518604904091683,True,True
2,1,-0.6013858903703274,8,0.7766868728573968,1.837874326615869,0.04181114705604063,0.0393502393705082,FALSE,1.13433789490292,True,True
2,1,-0.6013858903703274,9,1.137053021470861,2.690608827305349,0.01232990517068692,0.0107076584446427,FALSE,1.9870723955924,True,True
2,1,-0.6013858903703274,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.235457522734162,True,True
2,1,-0.6013858903703274,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.063066731003154,True,True
2,1,-0.6013858903703274,12,3.567672421793519,8.442184075632825,0,0,FALSE,7.738647643919876,True,True
2,1,-0.6013858903703274,13,5.222996356169135,12.35917748383775,0,0,FALSE,11.6556410521248,True,True
2,1,-0.6013858903703274,14,7.646355301544813,18.09357231594741,0,0,FALSE,17.39003588423446,True,True
2,1,-0.6013858903703274,15,11.1941011271058,26.48860408231321,0,0,FALSE,25.78506765060026,True,True
2,2,-0.04549972260607947,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.0742900705450073,True,True
2,2,-0.04549972260607947,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.1334558476983323,True,True
2,2,-0.04549972260607947,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.220073283927632,True,True
2,2,-0.04549972260607947,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.3468793637243069,True,True
2,2,-0.04549972260607947,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.5325207608078357,True,True
2,2,-0.04549972260607947,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.8042958079221629,True,True
2,2,-0.04549972260607947,7,0.5305315469710142,1.255396922122118,0.0121303459726429,0.0127508521442257,FALSE,1.20216868215377,True,True
2,2,-0.04549972260607947,8,0.7766868728573968,1.837874326615869,0.04164252378266798,0.0438301657889633,FALSE,1.784646086647522,True,True
2,2,-0.04549972260607947,9,1.137053021470861,2.690608827305349,0.01228017898241782,0.00947203080453981,FALSE,2.637380587337002,True,True
2,2,-0.04549972260607947,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.885765714478764,True,True
2,2,-0.04549972260607947,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.713374922747756,True,True
2,2,-0.04549972260607947,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.388955835664477,True,True
2,2,-0.04549972260607947,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.3059492438694,True,True
2,2,-0.04549972260607947,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.04034407597906,True,True
2,2,-0.04549972260607947,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.43537584234486,True,True
2,3,0.03679152979364021,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.1705591965779399,True,True
2,3,0.03679152979364021,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.2297249737312649,True,True
2,3,0.03679152979364021,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.3163424099605647,True,True
2,3,0.03679152979364021,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.4431484897572395,True,True
2,3,0.03679152979364021,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.6287898868407683,True,True
2,3,0.03679152979364021,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.9005649339550955,True,True
2,3,0.03679152979364021,7,0.5305315469710142,1.255396922122118,0.01218380116527257,0.0097535258910727,FALSE,1.298437808186703,True,True
2,3,0.03679152979364021,8,0.7766868728573968,1.837874326615869,0.04182603125520077,0.041282935063799,FALSE,1.880915212680454,True,True
2,3,0.03679152979364021,9,1.137053021470861,2.690608827305349,0.01233429444907577,0.0153076659146776,FALSE,2.733649713369934,True,True
2,3,0.03679152979364021,10,1.664621379372013,3.938993954447112,0,0,FALSE,3.982034840511697,True,True
2,3,0.03679152979364021,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.809644048780688,True,True
2,3,0.03679152979364021,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.48522496169741,True,True
2,3,0.03679152979364021,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.40221836990233,True,True
2,3,0.03679152979364021,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.13661320201199,True,True
2,3,0.03679152979364021,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.53164496837779,True,True
2,4,0.1294628908635091,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.2789715815923768,True,True
2,4,0.1294628908635091,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.3381373587457018,True,True
2,4,0.1294628908635091,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.4247547949750016,True,True
2,4,0.1294628908635091,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.5515608747716765,True,True
2,4,0.1294628908635091,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.7372022718552053,True,True
2,4,0.1294628908635091,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.008977318969532,True,True
2,4,0.1294628908635091,7,0.5305315469710142,1.255396922122118,0.0123025109989774,0.0136816391365313,FALSE,1.406850193201139,True,True
2,4,0.1294628908635091,8,0.7766868728573968,1.837874326615869,0.0422335527788604,0.0378541954065229,FALSE,1.989327597694891,True,True
2,4,0.1294628908635091,9,1.137053021470861,2.690608827305349,0.0124544705766286,0.0154546998114121,FALSE,2.842062098384371,True,True
2,4,0.1294628908635091,10,1.664621379372013,3.938993954447112,0,0,FALSE,4.090447225526134,True,True
2,4,0.1294628908635091,11,2.436970206611771,5.766603162716104,0,0,FALSE,5.918056433795126,True,True
2,4,0.1294628908635091,12,3.567672421793519,8.442184075632825,0,0,FALSE,8.593637346711848,True,True
2,4,0.1294628908635091,13,5.222996356169135,12.35917748383775,0,0,FALSE,12.51063075491677,True,True
2,4,0.1294628908635091,14,7.646355301544813,18.09357231594741,0,0,FALSE,18.24502558702643,True,True
2,4,0.1294628908635091,15,11.1941011271058,26.48860408231321,0,0,FALSE,26.64005735339223,True,True
2,5,0.959645854886476,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,1.250168228420817,True,True
2,5,0.959645854886476,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,1.309334005574142,True,True
2,5,0.959645854886476,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,1.395951441803442,True,True
2,5,0.959645854886476,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,1.522757521600117,True,True
2,5,0.959645854886476,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,1.708398918683645,True,True
2,5,0.959645854886476,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.980173965797972,True,True
2,5,0.959645854886476,7,0.5305315469710142,1.255396922122118,0.01222265149363102,0.00857013804711747,FALSE,2.37804684002958,True,True
2,5,0.959645854886476,8,0.7766868728573968,1.837874326615869,0.04195940137723025,0.0471551206202067,FALSE,2.960524244523332,True,True
2,5,0.959645854886476,9,1.137053021470861,2.690608827305349,0.01237362465341153,0.0108304188569485,FALSE,3.813258745212811,True,True
2,5,0.959645854886476,10,1.664621379372013,3.938993954447112,0,0,FALSE,5.061643872354574,True,True
2,5,0.959645854886476,11,2.436970206611771,5.766603162716104,0,0,FALSE,6.889253080623566,True,True
2,5,0.959645854886476,12,3.567672421793519,8.442184075632825,0,0,FALSE,9.564833993540287,True,True
2,5,0.959645854886476,13,5.222996356169135,12.35917748383775,0,0,FALSE,13.48182740174521,True,True
2,5,0.959645854886476,14,7.646355301544813,18.09357231594741,0,0,FALSE,19.21622223385487,True,True
2,5,0.959645854886476,15,11.1941011271058,26.48860408231321,0,0,FALSE,27.61125400022067,True,True
3,1,-0.4019784040876536,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,-0.3427395664437257,False,True
3,1,-0.4019784040876536,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,-0.2835737892904007,False,True
3,1,-0.4019784040876536,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,-0.196956353061101,False,True
3,1,-0.4019784040876536,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,-0.07015027326442613,False,True
3,1,-0.4019784040876536,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.1154911238191027,True,True
3,1,-0.4019784040876536,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.3872661709334299,True,True
3,1,-0.4019784040876536,7,0.5305315469710142,1.255396922122118,0,0,FALSE,0.7851390451650369,True,True
3,1,-0.4019784040876536,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.367616449658789,True,True
3,1,-0.4019784040876536,9,1.137053021470861,2.690608827305349,0.02436653478907424,0.0249563963774381,FALSE,2.220350950348269,True,True
3,1,-0.4019784040876536,10,1.664621379372013,3.938993954447112,0.02450214364425669,0.0274027453942621,FALSE,3.468736077490031,True,True
3,1,-0.4019784040876536,11,2.436970206611771,5.766603162716104,0.01225107182212834,0.012585147270198,FALSE,5.296345285759023,True,True
3,1,-0.4019784040876536,12,3.567672421793519,8.442184075632825,0.00445493520804667,0.00120778986253917,FALSE,7.971926198675745,True,True
3,1,-0.4019784040876536,13,5.222996356169135,12.35917748383775,0.001113733802011668,0.000719922855916599,FALSE,11.88891960688067,True,True
3,1,-0.4019784040876536,14,7.646355301544813,18.09357231594741,0.0001713436618479489,0,TRUE,17.62331443899032,True,True
3,1,-0.4019784040876536,15,11.1941011271058,26.48860408231321,1.22388329891392e-05,0,TRUE,26.01834620535612,True,True
3,2,0.03659769511318087,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.1703324374177797,True,True
3,2,0.03659769511318087,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.2294982145711047,True,True
3,2,0.03659769511318087,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.3161156508004044,True,True
3,2,0.03659769511318087,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.4429217305970793,True,True
3,2,0.03659769511318087,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.6285631276806081,True,True
3,2,0.03659769511318087,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,0.9003381747949353,True,True
3,2,0.03659769511318087,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.298211049026542,True,True
3,2,0.03659769511318087,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.880688453520294,True,True
3,2,0.03659769511318087,9,1.137053021470861,2.690608827305349,0.02441798040218298,0.0342283142678359,FALSE,2.733422954209774,True,True
3,2,0.03659769511318087,10,1.664621379372013,3.938993954447112,0.02455387557139236,0.021010665923678,FALSE,3.981808081351536,True,True
3,2,0.03659769511318087,11,2.436970206611771,5.766603162716104,0.01227693778569618,0.00762298523671723,FALSE,5.809417289620528,True,True
3,2,0.03659769511318087,12,3.567672421793519,8.442184075632825,0.004464341012980429,0.00389460691892065,FALSE,8.48499820253725,True,True
3,2,0.03659769511318087,13,5.222996356169135,12.35917748383775,0.001116085253245107,0,TRUE,12.40199161074217,True,True
3,2,0.03659769511318087,14,7.646355301544813,18.09357231594741,0.0001717054235761703,0.000195582618783829,FALSE,18.13638644285183,True,True
3,2,0.03659769511318087,15,11.1941011271058,26.48860408231321,1.22646731125836e-05,6.103515625e-05,FALSE,26.53141820921763,True,True
3,3,0.1312879632985226,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.2811066582030974,True,True
3,3,0.1312879632985226,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.3402724353564224,True,True
3,3,0.1312879632985226,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.4268898715857221,True,True
3,3,0.1312879632985226,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.553695951382397,True,True
3,3,0.1312879632985226,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.7393373484659258,True,True
3,3,0.1312879632985226,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.011112395580253,True,True
3,3,0.1312879632985226,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.40898526981186,True,True
3,3,0.1312879632985226,8,0.7766868728573968,1.837874326615869,0,0,FALSE,1.991462674305612,True,True
3,3,0.1312879632985226,9,1.137053021470861,2.690608827305349,0.02403599801328959,0.0282256090948603,FALSE,2.844197174995092,True,True
3,3,0.1312879632985226,10,1.664621379372013,3.938993954447112,0.02416976730801965,0.0231284469443428,FALSE,4.092582302136854,True,True
3,3,0.1312879632985226,11,2.436970206611771,5.766603162716104,0.01208488365400982,0.0109036648227039,FALSE,5.920191510405846,True,True
3,3,0.1312879632985226,12,3.567672421793519,8.442184075632825,0.004394503146912664,0.00370714920970109,FALSE,8.595772423322568,True,True
3,3,0.1312879632985226,13,5.222996356169135,12.35917748383775,0.001098625786728166,0,TRUE,12.51276583152749,True,True
3,3,0.1312879632985226,14,7.646355301544813,18.09357231594741,0.0001690193518043332,0,TRUE,18.24716066363715,True,True
3,3,0.1312879632985226,15,11.1941011271058,26.48860408231321,1.207281084316666e-05,0,TRUE,26.64219243000295,True,True
3,4,0.3476051356148095,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,0.5341671539123007,True,True
3,4,0.3476051356148095,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,0.5933329310656257,True,True
3,4,0.3476051356148095,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,0.6799503672949254,True,True
3,4,0.3476051356148095,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,0.8067564470916003,True,True
3,4,0.3476051356148095,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,0.9923978441751291,True,True
3,4,0.3476051356148095,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,1.264172891289456,True,True
3,4,0.3476051356148095,7,0.5305315469710142,1.255396922122118,0,0,FALSE,1.662045765521063,True,True
3,4,0.3476051356148095,8,0.7766868728573968,1.837874326615869,0,0,FALSE,2.244523170014815,True,True
3,4,0.3476051356148095,9,1.137053021470861,2.690608827305349,0.02424542309716006,0.0215250331087609,FALSE,3.097257670704295,True,True
3,4,0.3476051356148095,10,1.664621379372013,3.938993954447112,0.02438035792060054,0.0234344986841403,FALSE,4.345642797846057,True,True
3,4,0.3476051356148095,11,2.436970206611771,5.766603162716104,0.01219017896030027,0.0134810605462805,FALSE,6.17325200611505,True,True
3,4,0.3476051356148095,12,3.567672421793519,8.442184075632825,0.004432792349200098,0.00725900814925939,FALSE,8.848832919031771,True,True
3,4,0.3476051356148095,13,5.222996356169135,12.35917748383775,0.001108198087300025,0.000840019940510084,FALSE,12.76582632723669,True,True
3,4,0.3476051356148095,14,7.646355301544813,18.09357231594741,0.000170492013430773,0,TRUE,18.50022115934635,True,True
3,4,0.3476051356148095,15,11.1941011271058,26.48860408231321,1.217800095934093e-05,0,TRUE,26.89525292571215,True,True
3,5,1.743262605304697,1,0.05388932006414422,0.1275183105133549,0,0,FALSE,2.166888991656957,True,True
3,5,1.743262605304697,2,0.07889281555450708,0.1866840876666799,0,0,FALSE,2.226054768810282,True,True
3,5,1.743262605304697,3,0.1154973998318959,0.2733015238959796,0,0,FALSE,2.312672205039581,True,True
3,5,1.743262605304697,4,0.1690857307369447,0.4001076036926545,0,0,FALSE,2.439478284836256,True,True
3,5,1.743262605304697,5,0.2475379045801784,0.5857490007761833,0,0,FALSE,2.625119681919785,True,True
3,5,1.743262605304697,6,0.3623902143420616,0.8575240478905105,0,0,FALSE,2.896894729034112,True,True
3,5,1.743262605304697,7,0.5305315469710142,1.255396922122118,0,0,FALSE,3.294767603265719,True,True
3,5,1.743262605304697,8,0.7766868728573968,1.837874326615869,0,0,FALSE,3.877245007759472,True,True
3,5,1.743262605304697,9,1.137053021470861,2.690608827305349,0.02445016408482251,0.0125807475376341,FALSE,4.729979508448951,True,True
3,5,1.743262605304697,10,1.664621379372013,3.938993954447112,0.02458623836823078,0.0272160258660767,FALSE,5.978364635590713,True,True
3,5,1.743262605304697,11,2.436970206611771,5.766603162716104,0.01229311918411539,0.0165033335303503,FALSE,7.805973843859705,True,True
3,5,1.743262605304697,12,3.567672421793519,8.442184075632825,0.004470225157860141,0.0061482427345797,FALSE,10.48155475677643,True,True
3,5,1.743262605304697,13,5.222996356169135,12.35917748383775,0.001117556289465035,0.00399425642232332,FALSE,14.39854816498135,True,True
3,5,1.743262605304697,14,7.646355301544813,18.09357231594741,0.0001719317368407747,0.000658909568716171,FALSE,20.13294299709101,True,True
3,5,1.743262605304697,15,11.1941011271058,26.48860408231321,1.228083834576962e-05,0,TRUE,28.52797476345681,True,True
