coefficient,estimate,standard_error
Wleft,.489480491675458,.21512282
Wm2,.1618687329440273,.19731788
Wm1,.1338286987573979,.15664232
Wp1,.1990166273745637,.1156273
Wp2,.5758678560263572,.12449484
Wp3,.6020209064756872,.12594545
Wp4,1.066596285509017,.1349359
Wp5,1.000931273631284,.13873239
Wp6,1.108760534372461,.1462476
Wright,1.149940677820832,.14053822
