coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0462778264990385
Wleft,Wm2,.0190023214160697
Wleft,Wm1,.0148638662611418
Wleft,Wp1,.0095096178116843
Wleft,Wp2,.0097730178940091
Wleft,Wp3,.0089901957553925
Wleft,Wp4,.0077180750177187
Wleft,Wp5,.0062990614830714
Wleft,Wp6,.0056836693667642
Wleft,Wright,.0008725689283934
Wm2,Wleft,.0190023214160697
Wm2,Wm2,.0389343489560822
Wm2,Wm1,.0124338862865771
Wm2,Wp1,.008697992941048
Wm2,Wp2,.0090177976602808
Wm2,Wp3,.0081638840155338
Wm2,Wp4,.0075528843639802
Wm2,Wp5,.0063965905654443
Wm2,Wp6,.0056204191252437
Wm2,Wright,.0028923623679906
Wm1,Wleft,.0148638662611418
Wm1,Wm2,.0124338862865771
Wm1,Wm1,.0245368161853754
Wm1,Wp1,.0071660603019348
Wm1,Wp2,.0073849825438478
Wm1,Wp3,.0074260366162642
Wm1,Wp4,.0068126853319035
Wm1,Wp5,.0061917481921652
Wm1,Wp6,.0053685097820279
Wm1,Wright,.0032572301145837
Wp1,Wleft,.0095096178116843
Wp1,Wm2,.008697992941048
Wp1,Wm1,.0071660603019348
Wp1,Wp1,.0133696737168339
Wp1,Wp2,.0084113720015726
Wp1,Wp3,.007621012555658
Wp1,Wp4,.0075643320734556
Wp1,Wp5,.0070203369477938
Wp1,Wp6,.0069470625492299
Wp1,Wright,.0053811354617607
Wp2,Wleft,.0097730178940091
Wp2,Wm2,.0090177976602808
Wp2,Wm1,.0073849825438478
Wp2,Wp1,.0084113720015726
Wp2,Wp2,.0154989660561464
Wp2,Wp3,.0096219898278982
Wp2,Wp4,.0093248337351095
Wp2,Wp5,.0087464267597414
Wp2,Wp6,.0086256467198042
Wp2,Wright,.0074557128349958
Wp3,Wleft,.0089901957553925
Wp3,Wm2,.0081638840155338
Wp3,Wm1,.0074260366162642
Wp3,Wp1,.007621012555658
Wp3,Wp2,.0096219898278982
Wp3,Wp3,.0158622547189424
Wp3,Wp4,.0106540774394002
Wp3,Wp5,.0101817457753234
Wp3,Wp6,.0098710848207314
Wp3,Wright,.0091441731072298
Wp4,Wleft,.0077180750177187
Wp4,Wm2,.0075528843639802
Wp4,Wm1,.0068126853319035
Wp4,Wp1,.0075643320734556
Wp4,Wp2,.0093248337351095
Wp4,Wp3,.0106540774394002
Wp4,Wp4,.0182076956881999
Wp4,Wp5,.0118906609707184
Wp4,Wp6,.0115986835064662
Wp4,Wright,.0107808063511422
Wp5,Wleft,.0062990614830714
Wp5,Wm2,.0063965905654443
Wp5,Wm1,.0061917481921652
Wp5,Wp1,.0070203369477938
Wp5,Wp2,.0087464267597414
Wp5,Wp3,.0101817457753234
Wp5,Wp4,.0118906609707184
Wp5,Wp5,.019246675214226
Wp5,Wp6,.0137200785084477
Wp5,Wright,.0127083917586399
Wp6,Wleft,.0056836693667642
Wp6,Wm2,.0056204191252437
Wp6,Wm1,.0053685097820279
Wp6,Wp1,.0069470625492299
Wp6,Wp2,.0086256467198042
Wp6,Wp3,.0098710848207314
Wp6,Wp4,.0115986835064662
Wp6,Wp5,.0137200785084477
Wp6,Wp6,.0213883587418582
Wp6,Wright,.0144977645619925
Wright,Wleft,.0008725689283934
Wright,Wm2,.0028923623679906
Wright,Wm1,.0032572301145837
Wright,Wp1,.0053811354617607
Wright,Wp2,.0074557128349958
Wright,Wp3,.0091441731072298
Wright,Wp4,.0107808063511422
Wright,Wp5,.0127083917586399
Wright,Wp6,.0144977645619925
Wright,Wright,.0197509896153262
