age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012277994165377582,0.0,0.0,0.0,3.2530700632895845e-19,1.7763568394002505e-15
18.0,1,0.0007553057238468188,0.0,0.0,0.0,2.5937558776109577e-20,1.7763568394002505e-15
18.0,2,0.0006247218241294702,0.0,0.0,0.0,2.951348840256751e-21,4.440892098500626e-16
18.0,3,0.00041211321372977707,0.0,0.0,0.0,0.0,0.0
18.0,4,2.6552624704582198e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.00024043449735099368,0.0,0.0,0.0,1.7328669973410418e-22,1.7763568394002505e-15
22.0,0,0.02618754559736754,0.0,0.0,0.0,1.2176973535004718e-18,1.7763568394002505e-15
22.0,1,0.008655455214414635,0.0,0.0,0.0,7.004126217081605e-20,1.7763568394002505e-15
22.0,2,0.004387129782084945,0.0,0.0,0.0,4.8501752531698706e-20,4.440892098500626e-16
22.0,3,0.0030562199042810864,0.0,0.0,0.0,7.968792816621735e-20,4.440892098500626e-16
22.0,4,0.0006768473849278312,0.0,0.0,0.0,3.650814543193234e-20,8.881784197001252e-16
22.0,5,0.001778030244792942,0.0,0.0,0.0,2.500462141488466e-19,1.7763568394002505e-15
26.0,0,0.03402699530808695,0.0,0.0,0.0,2.7537586797245362e-18,1.7763568394002505e-15
26.0,1,0.012510201624461701,0.0,0.0,0.0,2.0605720863112215e-20,1.7763568394002505e-15
26.0,2,0.008345767747276378,0.0,0.0,0.0,1.655500013060364e-19,4.440892098500626e-16
26.0,3,0.00529489243401753,0.0,0.0,0.0,3.76496019487654e-19,8.881784197001252e-16
26.0,4,0.0015561849646446334,0.0,0.0,0.0,2.2520745920415275e-20,1.7763568394002505e-15
26.0,5,0.0033686733167845547,0.0,0.0,0.0,6.551327811141508e-19,1.7763568394002505e-15
30.0,0,0.03915548843324111,0.0,0.0,0.0,2.9248554354758475e-18,1.7763568394002505e-15
