coefficient,estimate,standard_error
Wleft,.2207847153623836,.16564041
Wm2,.1406031900255093,.14721255
Wm1,.0429678079362453,.11140065
Wp1,.1411464963901557,.080253981
Wp2,.4917347311168457,.089356326
Wp3,.8311643476445906,.097557031
Wp4,1.208160628849693,.10935854
Wp5,1.430894157389953,.12968259
Wp6,1.569099671521639,.13476777
Wright,1.416819737144648,.1711687
