coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0274367475479131
Wleft,Wm2,.0108434347741029
Wleft,Wm1,.0067496336162553
Wleft,Wp1,.0022565721700537
Wleft,Wp2,.0029524422855355
Wleft,Wp3,.0033064622103565
Wleft,Wp4,.0024584408085477
Wleft,Wp5,.0022643446089926
Wleft,Wp6,.0014949318413989
Wleft,Wright,-.0007792969005034
Wm2,Wleft,.0108434347741029
Wm2,Wm2,.0216715340333083
Wm2,Wm1,.0073462158440618
Wm2,Wp1,.0016952734213272
Wm2,Wp2,.0019665583434321
Wm2,Wp3,.002345104027864
Wm2,Wp4,.0011175017645585
Wm2,Wp5,.0009586967981251
Wm2,Wp6,.0005116553627103
Wm2,Wright,-.0009216251823108
Wm1,Wleft,.0067496336162553
Wm1,Wm2,.0073462158440618
Wm1,Wm1,.0124101047046988
Wm1,Wp1,.0008675133745668
Wm1,Wp2,.0010282897762879
Wm1,Wp3,.0012157885580181
Wm1,Wp4,.000777302389784
Wm1,Wp5,.000813472555964
Wm1,Wp6,.0005553608735243
Wm1,Wright,-.0001865097933252
Wp1,Wleft,.0022565721700537
Wp1,Wm2,.0016952734213272
Wp1,Wm1,.0008675133745668
Wp1,Wp1,.0064407009843714
Wp1,Wp2,.0045180697441092
Wp1,Wp3,.0041118107492612
Wp1,Wp4,.0043854929652853
Wp1,Wp5,.005176047303216
Wp1,Wp6,.0053305907488427
Wp1,Wright,.0057710912611769
Wp2,Wleft,.0029524422855355
Wp2,Wm2,.0019665583434321
Wp2,Wm1,.0010282897762879
Wp2,Wp1,.0045180697441092
Wp2,Wp2,.0079845525554856
Wp2,Wp3,.0062296540483999
Wp2,Wp4,.006210295420458
Wp2,Wp5,.0071712893156197
Wp2,Wp6,.0070425437566481
Wp2,Wright,.0083366820527763
Wp3,Wleft,.0033064622103565
Wp3,Wm2,.002345104027864
Wp3,Wm1,.0012157885580181
Wp3,Wp1,.0041118107492612
Wp3,Wp2,.0062296540483999
Wp3,Wp3,.0095173749340743
Wp3,Wp4,.0089701240569652
Wp3,Wp5,.0097785444724314
Wp3,Wp6,.009328597639064
Wp3,Wright,.0120340196909837
Wp4,Wleft,.0024584408085477
Wp4,Wm2,.0011175017645585
Wp4,Wm1,.000777302389784
Wp4,Wp1,.0043854929652853
Wp4,Wp2,.006210295420458
Wp4,Wp3,.0089701240569652
Wp4,Wp4,.0119592905051327
Wp4,Wp5,.0120654605816515
Wp4,Wp6,.0117169025475861
Wp4,Wright,.0146860245322461
Wp5,Wleft,.0022643446089926
Wp5,Wm2,.0009586967981251
Wp5,Wm1,.000813472555964
Wp5,Wp1,.005176047303216
Wp5,Wp2,.0071712893156197
Wp5,Wp3,.0097785444724314
Wp5,Wp4,.0120654605816515
Wp5,Wp5,.0168175719827707
Wp5,Wp6,.0155353752298899
Wp5,Wright,.0188630620580223
Wp6,Wleft,.0014949318413989
Wp6,Wm2,.0005116553627103
Wp6,Wm1,.0005553608735243
Wp6,Wp1,.0053305907488427
Wp6,Wp2,.0070425437566481
Wp6,Wp3,.009328597639064
Wp6,Wp4,.0117169025475861
Wp6,Wp5,.0155353752298899
Wp6,Wp6,.0181623521885382
Wp6,Wright,.0190750673069551
Wright,Wleft,-.0007792969005034
Wright,Wm2,-.0009216251823108
Wright,Wm1,-.0001865097933252
Wright,Wp1,.0057710912611769
Wright,Wp2,.0083366820527763
Wright,Wp3,.0120340196909837
Wright,Wp4,.0146860245322461
Wright,Wp5,.0188630620580223
Wright,Wp6,.0190750673069551
Wright,Wright,.0292987248233782
