directory,jump,per_child_floor,one_child_floor,two_child_floor,three_child_floor,loss,first_birth_rooms,mean_rooms,ownership,treated_rooms,control_rooms,continuation_births_per_treated_household,old_psi,new_psi,occupied_value_drops,budget_excess_share
profile_smoke/task_001,0.5,0.23718716810453683,0.7371871681045368,0.9743743362090737,1.2115615043136105,21.79803291709123,0.4766454140347065,6.332529665279075,0.5465118102870357,5.807702022512759,5.331056608478052,0.27035155112288145,0.2946156931521587,-0.03226520403326827,0,1.6414290452973387e-09
profile_grid/task_001,0.6,0.20385383477120347,0.8038538347712034,1.007707669542407,1.2115615043136105,22.089168295272525,0.4995381220582873,6.342520221402393,0.5456529280517113,5.8365607990926565,5.337022677034369,0.27109045084069777,0.2974034075910249,-0.02947748959440205,0,3.579864740262802e-09
profile_grid/task_002,0.75,0.1538538347712035,0.9038538347712035,1.057707669542407,1.2115615043136105,30.679490443207087,0.5396777629810847,6.357196006519329,0.5442060807000945,5.882115879021586,5.342438116040501,0.2722280090573171,0.3016492619891478,-0.025231635196279134,0,2.3816132512319577e-10
profile_grid/task_003,0.9,0.1038538347712035,1.0038538347712036,1.107707669542407,1.2115615043136105,49.49626626326857,0.580063777366858,6.371981219536235,0.542638178392116,5.92766158028895,5.347597802922092,0.2734008749863685,0.30597433346390157,-0.020906563721525384,0,5.117423770182325e-11
