candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
task_001,tfr,1.918,1.9238323288266075,0.005832328826607558,1425.7389910084596,0.048498022409034953,0.22022266552068376
task_001,childless_rate,0.188,0.18843153289270018,0.00043153289270017603,17180.743822072007,0.0031994090669643033,0.05656331909430619
task_001,mean_age_first_birth,26.0446272574833,26.344486211391356,0.29985895390805695,44.44444444444444,3.996239655059299,1.9990596927203796
task_001,share_first_births_age30plus,0.260327401666964,0.2429300498841813,-0.017397351782782705,10000.0,3.026678490538926,-1.7397351782782706
task_001,housing_increment_0to1,0.7202462623815278,0.4830939858899672,-0.23715227649156057,137.5652749002964,7.736836447574419,-2.7815169328218046
task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.36774857114687176,4.901233687176765e-05,2958.514988007638,7.106971820850512e-06,0.0026658904367678937
task_001,own_family_gap,0.16766167,0.1692971910512162,0.0016355210512161988,14229.590955975675,0.038063147056894654,0.19509778844695974
task_001,own_rate,0.575472,0.5462589664471057,-0.029213033552894285,1207.8460856134493,1.0307774551278426,-1.0152721089086623
task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.335234440600897,0.5552639586589292,11.973159013172177,3.6915412043381712,1.9213383888160283
task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.036831058023708,0.1637310580237079,6.287669427540395,0.16855895772550103,0.41055932302835485
task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008499974984597479,-0.0003000250154025219,5165289.256198346,0.4649535633640676,-0.6818750350057315
task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.302606890728555,-0.14550386371696522,56.95977216091135,1.2059166596833142,-1.0981423676752091
